DateTime,Age of Empires II Definitive Edition-CCU,age of wonders 4-CCU,BattleTech-CCU,Company of Heroes 3-CCU,Crusader Kings III-CCU,Dota2-CCU,Europa Universalis IV-CCU,Hearts of Iron IV-CCU,Iron Harvest-CCU,Mechabellum-CCU,Sid Meier's Civilization IV-CCU,SMITE®-CCU,Space Gears Playtest-CCU,Starship Troopers Terran Command-CCU,Stellaris-CCU,Supreme Commander Forged Alliance-CCU,Total War WARHAMMER III-CCU,Steam-CCU,Steam-In-Game
2023-05-30 07:40:00,9827.0,4044.0,1055.0,1037.0,12480.0,338150.0,9321.0,20001.0,337.0,1466.0,431.0,6395.0,10.0,224.0,11197.0,543.0,15379.0,20385270.0,4464409.0
2023-05-30 07:50:00,9897.0,4035.0,1039.0,1067.0,12631.0,342935.0,9402.0,20403.0,363.0,1490.0,420.0,6093.0,10.0,233.0,11252.0,540.0,15532.0,20534871.0,4513387.0
2023-05-30 08:00:00,9949.0,4047.0,1025.0,1079.0,12724.0,347843.0,9565.0,20813.0,368.0,1511.0,424.0,5927.0,10.0,215.0,11334.0,540.0,15606.0,20695440.0,4559891.0
2023-05-30 08:10:00,10070.0,4082.0,1028.0,1114.0,12950.0,352247.0,9670.0,21326.0,364.0,1506.0,421.0,5794.0,11.0,221.0,11315.0,541.0,15785.0,20853986.0,4609506.0
2023-05-30 08:20:00,10172.0,4110.0,1029.0,1134.0,13131.0,356347.0,9890.0,21833.0,368.0,1527.0,424.0,5657.0,11.0,222.0,11367.0,541.0,16074.0,21025294.0,4663561.0
2023-05-30 08:30:00,10202.0,4135.0,1035.0,1156.0,13282.0,360494.0,10113.0,22364.0,381.0,1540.0,430.0,5458.0,9.0,217.0,11385.0,563.0,16251.0,21200847.0,4712964.0
2023-05-30 08:40:00,10302.0,4138.0,1041.0,1176.0,13477.0,363673.0,10292.0,22714.0,391.0,1598.0,424.0,5317.0,9.0,221.0,11406.0,578.0,16474.0,21375923.0,4762655.0
2023-05-30 08:50:00,10475.0,4170.0,1034.0,1200.0,13708.0,368190.0,10531.0,23164.0,404.0,1596.0,431.0,5219.0,9.0,229.0,11439.0,596.0,16699.0,21520740.0,4798769.0
2023-05-30 09:00:00,10558.0,4204.0,1022.0,1218.0,13824.0,372464.0,10647.0,23629.0,416.0,1642.0,428.0,5125.0,9.0,224.0,11418.0,598.0,16812.0,21654723.0,4826098.0
2023-05-30 09:10:00,10704.0,4284.0,1023.0,1259.0,13946.0,376274.0,10804.0,23967.0,412.0,1698.0,425.0,4994.0,9.0,233.0,11444.0,593.0,17022.0,21837354.0,4863316.0
2023-05-30 09:20:00,10763.0,4290.0,1041.0,1311.0,14119.0,381101.0,11025.0,24477.0,416.0,1713.0,440.0,4961.0,10.0,238.0,11464.0,606.0,17248.0,22002702.0,4893485.0
2023-05-30 09:30:00,10863.0,4339.0,1059.0,1303.0,14299.0,384747.0,11193.0,24902.0,412.0,1720.0,441.0,4910.0,11.0,240.0,11457.0,608.0,17462.0,22148160.0,4903273.0
2023-05-30 09:40:00,10913.0,4361.0,1073.0,1279.0,14485.0,388927.0,11363.0,25264.0,427.0,1736.0,432.0,4786.0,11.0,250.0,11485.0,628.0,17750.0,22322114.0,4938051.0
2023-05-30 09:50:00,10970.0,4419.0,1074.0,1309.0,14741.0,393235.0,11529.0,25692.0,437.0,1775.0,442.0,4692.0,11.0,255.0,11531.0,645.0,18043.0,22527033.0,4973748.0
2023-05-30 10:00:00,11090.0,4449.0,1070.0,1325.0,14797.0,398196.0,11722.0,26096.0,443.0,1789.0,443.0,4624.0,12.0,255.0,11589.0,676.0,18150.0,22685993.0,4989162.0
2023-05-30 10:10:00,11298.0,4481.0,1078.0,1334.0,14955.0,403888.0,11924.0,26652.0,464.0,1825.0,439.0,4478.0,11.0,255.0,11677.0,676.0,18292.0,22894904.0,5036516.0
2023-05-30 10:20:00,11461.0,4535.0,1079.0,1335.0,15099.0,409858.0,12085.0,27241.0,466.0,1866.0,439.0,4331.0,10.0,265.0,11899.0,687.0,18533.0,23132521.0,5094258.0
2023-05-30 10:30:00,11583.0,4583.0,1108.0,1345.0,15413.0,413475.0,12293.0,27791.0,459.0,1864.0,448.0,4178.0,10.0,263.0,11961.0,694.0,18784.0,23316404.0,5140052.0
2023-05-30 10:40:00,11750.0,4621.0,1115.0,1371.0,15676.0,421484.0,12527.0,28416.0,459.0,1935.0,454.0,3018.0,10.0,269.0,12060.0,704.0,19119.0,23547878.0,5210893.0
2023-05-30 10:50:00,12072.0,4691.0,1117.0,1403.0,15975.0,428990.0,12706.0,28964.0,454.0,1936.0,458.0,2144.0,10.0,269.0,12192.0,716.0,19481.0,23830195.0,5296871.0
2023-05-30 11:00:00,12141.0,4753.0,1121.0,1435.0,16208.0,436701.0,12846.0,29390.0,472.0,1964.0,461.0,1702.0,10.0,271.0,12257.0,733.0,19810.0,24128056.0,5377554.0
2023-05-30 11:10:00,12345.0,4815.0,1134.0,1452.0,16368.0,446955.0,13079.0,29990.0,479.0,1985.0,461.0,1400.0,10.0,270.0,12425.0,743.0,20174.0,24438496.0,5494048.0
2023-05-30 11:20:00,12644.0,4945.0,1143.0,1462.0,16628.0,457396.0,13184.0,30426.0,476.0,1981.0,470.0,1439.0,11.0,269.0,12542.0,749.0,20619.0,24756692.0,5616873.0
2023-05-30 11:30:00,12957.0,4987.0,1145.0,1489.0,16931.0,468094.0,13462.0,30989.0,486.0,2019.0,472.0,1477.0,9.0,272.0,12760.0,747.0,20930.0,25064643.0,5734877.0
2023-05-30 11:40:00,13136.0,5054.0,1172.0,1538.0,17253.0,478469.0,13746.0,31611.0,484.0,2055.0,481.0,1439.0,16.0,267.0,13010.0,755.0,21380.0,25431523.0,5880430.0
2023-05-30 11:50:00,13423.0,5162.0,1167.0,1544.0,17518.0,489868.0,13977.0,32287.0,486.0,2107.0,484.0,2123.0,30.0,266.0,13217.0,761.0,21802.0,25789980.0,6023811.0
2023-05-30 12:00:00,13720.0,5194.0,1162.0,1532.0,17798.0,500602.0,14119.0,32885.0,487.0,2129.0,504.0,2904.0,27.0,275.0,13521.0,771.0,22224.0,26115359.0,6152700.0
2023-05-30 12:10:00,13965.0,5298.0,1167.0,1526.0,18133.0,513176.0,14370.0,33510.0,488.0,2171.0,502.0,3605.0,30.0,270.0,13685.0,760.0,22662.0,26482334.0,6312686.0
2023-05-30 12:20:00,14324.0,5412.0,1195.0,1588.0,18489.0,525112.0,14613.0,34141.0,509.0,2240.0,511.0,4248.0,28.0,269.0,13912.0,771.0,23157.0,26841733.0,6469599.0
2023-05-30 12:30:00,14673.0,5516.0,1213.0,1597.0,18856.0,536630.0,14856.0,34732.0,514.0,2298.0,516.0,4678.0,20.0,267.0,14097.0,781.0,23627.0,27196458.0,6611300.0
2023-05-30 12:40:00,14982.0,5623.0,1238.0,1655.0,19251.0,548849.0,15088.0,35495.0,518.0,2314.0,520.0,4990.0,10.0,276.0,14446.0,776.0,24184.0,27584457.0,6780808.0
2023-05-30 12:50:00,15264.0,5749.0,1248.0,1703.0,19564.0,559973.0,15296.0,36181.0,544.0,2350.0,532.0,5469.0,8.0,291.0,14736.0,774.0,24559.0,27903927.0,6916803.0
2023-05-30 13:00:00,15697.0,5857.0,1276.0,1756.0,19880.0,570539.0,15522.0,36795.0,570.0,2391.0,545.0,5772.0,9.0,295.0,14965.0,776.0,24992.0,28255673.0,7071078.0
2023-05-30 13:10:00,16069.0,5972.0,1276.0,1799.0,20288.0,582304.0,15772.0,37341.0,575.0,2434.0,546.0,6030.0,10.0,293.0,15105.0,766.0,25347.0,28601943.0,7205186.0
2023-05-30 13:20:00,16518.0,6096.0,1316.0,1884.0,20654.0,592736.0,15989.0,37887.0,578.0,2535.0,543.0,6262.0,9.0,295.0,15399.0,778.0,25876.0,28913391.0,7349791.0
2023-05-30 13:30:00,16828.0,6182.0,1332.0,1921.0,21005.0,601153.0,16135.0,38418.0,603.0,2543.0,543.0,6471.0,11.0,299.0,15674.0,779.0,26343.0,29184243.0,7464584.0
2023-05-30 13:40:00,17183.0,6281.0,1363.0,1985.0,21372.0,609242.0,16365.0,39057.0,619.0,2585.0,532.0,6768.0,10.0,297.0,15925.0,793.0,26762.0,29428077.0,7577569.0
2023-05-30 13:50:00,17246.0,6349.0,1396.0,2039.0,21683.0,615328.0,16580.0,39545.0,649.0,2637.0,535.0,6955.0,9.0,307.0,16194.0,824.0,27032.0,29603291.0,7659742.0
2023-05-30 14:00:00,17405.0,6409.0,1400.0,2048.0,21894.0,620375.0,16796.0,39967.0,654.0,2645.0,529.0,7076.0,9.0,315.0,16337.0,836.0,27326.0,29719655.0,7687026.0
2023-05-30 14:10:00,17485.0,6556.0,1408.0,2044.0,22267.0,624725.0,16963.0,40332.0,660.0,2735.0,547.0,7263.0,7.0,316.0,16580.0,869.0,27724.0,29806786.0,7720590.0
2023-05-30 14:20:00,17763.0,6656.0,1436.0,2054.0,22539.0,627931.0,17202.0,40543.0,662.0,2804.0,550.0,7435.0,9.0,315.0,16601.0,875.0,28043.0,29841557.0,7732172.0
2023-05-30 14:30:00,17909.0,6743.0,1466.0,2052.0,22685.0,628650.0,17397.0,40799.0,680.0,2870.0,553.0,7560.0,9.0,321.0,16836.0,882.0,28255.0,29823123.0,7721396.0
2023-05-30 14:40:00,18046.0,6834.0,1494.0,2081.0,22867.0,629250.0,17505.0,41121.0,713.0,2898.0,558.0,7759.0,9.0,330.0,16906.0,899.0,28373.0,29763261.0,7691253.0
2023-05-30 14:50:00,18018.0,6904.0,1517.0,2076.0,23088.0,627884.0,17701.0,41208.0,706.0,2946.0,572.0,7897.0,9.0,348.0,17030.0,904.0,28639.0,29671592.0,7641072.0
2023-05-30 15:00:00,17917.0,6970.0,1539.0,2044.0,23228.0,624329.0,17700.0,41247.0,694.0,2943.0,575.0,8048.0,8.0,368.0,16982.0,911.0,28613.0,29493791.0,7540751.0
2023-05-30 15:10:00,17829.0,7024.0,1556.0,2043.0,23291.0,620688.0,17611.0,40874.0,672.0,2969.0,588.0,8236.0,8.0,374.0,16845.0,934.0,28701.0,29156877.0,7403595.0
2023-05-30 15:20:00,17871.0,7026.0,1560.0,2045.0,23432.0,618133.0,17716.0,40815.0,678.0,3014.0,602.0,8365.0,7.0,379.0,16876.0,943.0,28786.0,28884419.0,7321184.0
2023-05-30 15:30:00,17767.0,7050.0,1562.0,2023.0,23485.0,613543.0,17766.0,40556.0,696.0,3022.0,604.0,8560.0,7.0,380.0,16845.0,963.0,28798.0,28641798.0,7214773.0
2023-05-30 15:40:00,17675.0,7144.0,1587.0,2042.0,23538.0,607763.0,17777.0,40453.0,682.0,3100.0,609.0,8691.0,6.0,376.0,16748.0,967.0,28758.0,28367695.0,7110531.0
2023-05-30 15:50:00,17511.0,7184.0,1606.0,2031.0,23549.0,601209.0,17806.0,40301.0,677.0,3143.0,615.0,8897.0,7.0,383.0,16793.0,970.0,28683.0,28146601.0,7022987.0
2023-05-30 16:00:00,17322.0,7209.0,1640.0,1971.0,23535.0,594096.0,17779.0,40071.0,667.0,3127.0,618.0,9108.0,7.0,382.0,16712.0,983.0,28652.0,27901054.0,6913345.0
2023-05-30 16:10:00,17231.0,7215.0,1666.0,2001.0,23415.0,587093.0,17732.0,39554.0,647.0,3152.0,620.0,9312.0,8.0,382.0,16476.0,990.0,28481.0,27598789.0,6800116.0
2023-05-30 16:20:00,17142.0,7232.0,1688.0,2022.0,23410.0,581477.0,17758.0,39469.0,653.0,3203.0,618.0,9620.0,7.0,374.0,16423.0,1038.0,28455.0,27339013.0,6722232.0
2023-05-30 16:30:00,17115.0,7251.0,1714.0,2018.0,23416.0,575737.0,17835.0,39331.0,660.0,3235.0,623.0,9914.0,8.0,363.0,16332.0,1050.0,28519.0,27216005.0,6666017.0
2023-05-30 16:40:00,17067.0,7335.0,1714.0,2040.0,23433.0,570599.0,17977.0,39315.0,652.0,3267.0,628.0,10126.0,8.0,370.0,16282.0,1064.0,28607.0,27072239.0,6621442.0
2023-05-30 16:50:00,16981.0,7408.0,1738.0,2029.0,23480.0,565310.0,18158.0,39262.0,645.0,3284.0,633.0,10402.0,8.0,372.0,16328.0,1086.0,28729.0,26981166.0,6582948.0
2023-05-30 17:00:00,17007.0,7438.0,1743.0,2026.0,23472.0,559994.0,18195.0,39163.0,638.0,3341.0,633.0,10681.0,8.0,386.0,16311.0,1087.0,28734.0,26870949.0,6533539.0
2023-05-30 17:10:00,17019.0,7559.0,1767.0,2039.0,23450.0,555603.0,18311.0,39071.0,654.0,3373.0,634.0,10956.0,8.0,388.0,16301.0,1111.0,28744.0,26813204.0,6512396.0
2023-05-30 17:20:00,17026.0,7682.0,1782.0,2080.0,23528.0,552608.0,18544.0,39248.0,652.0,3395.0,629.0,11260.0,8.0,390.0,16362.0,1143.0,28802.0,26743971.0,6500358.0
2023-05-30 17:30:00,17223.0,7782.0,1802.0,2099.0,23703.0,551650.0,18711.0,39282.0,642.0,3427.0,627.0,11385.0,8.0,382.0,16356.0,1155.0,28971.0,26687480.0,6497379.0
2023-05-30 17:40:00,17381.0,7936.0,1826.0,2114.0,23809.0,549631.0,18857.0,39418.0,634.0,3442.0,645.0,11677.0,8.0,379.0,16442.0,1165.0,29161.0,26642523.0,6503084.0
2023-05-30 17:50:00,17473.0,8063.0,1830.0,2151.0,23945.0,546810.0,18981.0,39460.0,642.0,3549.0,666.0,11864.0,8.0,381.0,16481.0,1175.0,29389.0,26609552.0,6515022.0
2023-05-30 18:00:00,17718.0,8098.0,1873.0,2218.0,24039.0,544490.0,19116.0,39488.0,645.0,3627.0,669.0,12073.0,8.0,376.0,16565.0,1195.0,29476.0,26577246.0,6501283.0
2023-05-30 18:10:00,17956.0,8206.0,1889.0,2296.0,24113.0,542927.0,19237.0,39434.0,649.0,3686.0,665.0,12270.0,,379.0,16697.0,1211.0,29653.0,26530217.0,6520244.0
2023-05-30 18:20:00,18039.0,8289.0,1914.0,2347.0,24262.0,541218.0,19368.0,39347.0,660.0,3772.0,662.0,12484.0,,384.0,16832.0,1237.0,29932.0,26501230.0,6530484.0
2023-05-30 18:30:00,18361.0,8377.0,1940.0,2401.0,24317.0,538426.0,19560.0,39431.0,674.0,3844.0,667.0,12665.0,,384.0,16875.0,1258.0,30098.0,26466118.0,6534992.0
2023-05-30 18:40:00,18605.0,8463.0,1970.0,2450.0,24459.0,536561.0,19695.0,39459.0,673.0,3961.0,673.0,12949.0,,369.0,17075.0,1284.0,30344.0,26434094.0,6545101.0
2023-05-30 18:50:00,18825.0,8521.0,1984.0,2476.0,24634.0,534638.0,19819.0,39336.0,687.0,3994.0,681.0,13201.0,,373.0,17155.0,1292.0,30569.0,26387937.0,6545478.0
2023-05-30 19:00:00,18899.0,8527.0,2025.0,2495.0,24766.0,531313.0,19913.0,39275.0,697.0,4073.0,676.0,13408.0,,374.0,17259.0,1311.0,30762.0,26326585.0,6538395.0
2023-05-30 19:10:00,19205.0,8529.0,2041.0,2519.0,24865.0,527367.0,20030.0,38962.0,674.0,4121.0,675.0,13552.0,,379.0,17370.0,1298.0,30872.0,26213925.0,6521740.0
2023-05-30 19:20:00,19380.0,8579.0,2045.0,2543.0,24937.0,523492.0,20192.0,38805.0,652.0,4126.0,681.0,13736.0,,371.0,17448.0,1323.0,30945.0,26108088.0,6514615.0
2023-05-30 19:30:00,19588.0,8600.0,2053.0,2524.0,24968.0,519401.0,20294.0,38448.0,635.0,4127.0,685.0,13941.0,,356.0,17486.0,1326.0,31020.0,25888250.0,6472363.0
2023-05-30 19:40:00,19774.0,8606.0,2084.0,2584.0,25001.0,513946.0,20306.0,38172.0,634.0,4153.0,676.0,14021.0,,342.0,17550.0,1337.0,30996.0,25725721.0,6422525.0
2023-05-30 19:50:00,19724.0,8633.0,2103.0,2537.0,24913.0,507754.0,20264.0,37554.0,623.0,4159.0,677.0,14149.0,,351.0,17504.0,1339.0,30912.0,25548364.0,6376625.0
2023-05-30 20:00:00,19705.0,8617.0,2088.0,2502.0,24757.0,499262.0,20127.0,37042.0,593.0,4178.0,671.0,14297.0,,353.0,17433.0,1325.0,30701.0,25333281.0,6309845.0
2023-05-30 20:10:00,19521.0,8505.0,2095.0,2475.0,24438.0,490679.0,19906.0,36222.0,561.0,4071.0,651.0,14318.0,,349.0,17186.0,1335.0,30325.0,25037360.0,6213021.0
2023-05-30 20:20:00,19271.0,8399.0,2111.0,2438.0,24242.0,481642.0,19665.0,35383.0,543.0,4017.0,662.0,14295.0,,350.0,17067.0,1315.0,29962.0,24772938.0,6129401.0
2023-05-30 20:30:00,19129.0,8335.0,2094.0,2392.0,24021.0,471418.0,19382.0,34662.0,514.0,3942.0,670.0,14318.0,,365.0,16855.0,1287.0,29616.0,24479317.0,6031138.0
2023-05-30 20:40:00,18861.0,8181.0,2079.0,2290.0,23703.0,461350.0,19129.0,33726.0,505.0,3844.0,678.0,14342.0,,354.0,16714.0,1259.0,29182.0,24190137.0,5945551.0
2023-05-30 20:50:00,18478.0,8077.0,2064.0,2182.0,23427.0,449255.0,18724.0,32952.0,458.0,3805.0,679.0,14309.0,,342.0,16579.0,1231.0,28724.0,23881697.0,5851420.0
2023-05-30 21:00:00,18016.0,7890.0,2034.0,2114.0,23019.0,436701.0,18314.0,32189.0,455.0,3655.0,677.0,14221.0,,347.0,16239.0,1194.0,28058.0,23510113.0,5733338.0
2023-05-30 21:10:00,17458.0,7758.0,1971.0,2034.0,22500.0,423520.0,17800.0,31125.0,469.0,3562.0,672.0,14178.0,,334.0,15887.0,1178.0,27244.0,23170209.0,5631670.0
2023-05-30 21:20:00,16877.0,7627.0,1905.0,1979.0,21954.0,410536.0,17336.0,30127.0,470.0,3469.0,667.0,14107.0,,310.0,15553.0,1166.0,26550.0,22785268.0,5523979.0
2023-05-30 21:30:00,16480.0,7540.0,1894.0,1877.0,21452.0,398473.0,16865.0,29139.0,437.0,3344.0,646.0,13988.0,,305.0,15310.0,1120.0,25832.0,22474120.0,5424455.0
2023-05-30 21:40:00,16180.0,7365.0,1841.0,1835.0,20940.0,386198.0,16424.0,28314.0,417.0,3228.0,641.0,13913.0,,300.0,15051.0,1095.0,25057.0,22176352.0,5325234.0
2023-05-30 21:50:00,15761.0,7183.0,1841.0,1758.0,20446.0,374848.0,15981.0,27495.0,400.0,3084.0,649.0,13789.0,,302.0,14801.0,1083.0,24408.0,21921485.0,5246073.0
2023-05-30 22:00:00,15345.0,7023.0,1791.0,1647.0,19952.0,363334.0,15494.0,26692.0,399.0,2992.0,634.0,13824.0,,306.0,14509.0,1063.0,23766.0,21653804.0,5161206.0
2023-05-30 22:10:00,,,,,,,,,,,,,,,,,,,
2023-05-30 22:20:00,6116.0,1696.0,417.0,576.0,5239.0,113147.0,4281.0,6859.0,152.0,1081.0,127.0,6071.0,,83.0,3582.0,302.0,9798.0,8201062.0,2134298.0
2023-05-30 22:30:00,12643.0,5370.0,1347.0,1280.0,15557.0,242669.0,11775.0,20267.0,307.0,2361.0,466.0,12396.0,,181.0,11204.0,817.0,20029.0,17279400.0,3878187.0
2023-05-30 22:40:00,13208.0,6184.0,1679.0,1339.0,17381.0,256106.0,12961.0,22790.0,308.0,2427.0,603.0,13347.0,,262.0,12957.0,875.0,20614.0,18996291.0,4152286.0
2023-05-30 22:50:00,13194.0,6153.0,1687.0,1289.0,17351.0,261131.0,12955.0,22765.0,302.0,2374.0,612.0,13500.0,,262.0,13097.0,867.0,20451.0,19106651.0,4197519.0
2023-05-30 23:00:00,13028.0,6051.0,1705.0,1243.0,17132.0,263617.0,12733.0,22391.0,305.0,2322.0,601.0,13565.0,,261.0,13034.0,814.0,20178.0,19114515.0,4201028.0
2023-05-30 23:10:00,12887.0,5984.0,1734.0,1227.0,16862.0,264425.0,12447.0,21973.0,311.0,2264.0,605.0,13730.0,,264.0,12960.0,800.0,19854.0,19080643.0,4206859.0
2023-05-30 23:20:00,12934.0,5912.0,1741.0,1228.0,16698.0,263163.0,12210.0,21615.0,315.0,2190.0,608.0,13896.0,,266.0,12921.0,798.0,19602.0,19043555.0,4205427.0
2023-05-30 23:30:00,12888.0,5884.0,1750.0,1221.0,16426.0,259230.0,12009.0,21313.0,305.0,2162.0,596.0,14109.0,,271.0,12892.0,783.0,19404.0,19025767.0,4201569.0
2023-05-30 23:40:00,12858.0,5826.0,1759.0,1221.0,16278.0,249378.0,11760.0,21056.0,309.0,2117.0,587.0,14319.0,,276.0,12856.0,764.0,19242.0,19014258.0,4195920.0
2023-05-30 23:50:00,12835.0,5834.0,1758.0,1183.0,16150.0,241136.0,11579.0,20892.0,317.0,2079.0,586.0,14440.0,,281.0,12888.0,762.0,19114.0,19024632.0,4195118.0
2023-05-31 00:00:00,12865.0,5796.0,1755.0,1173.0,15914.0,238621.0,11385.0,20684.0,314.0,2039.0,586.0,14580.0,,272.0,12882.0,751.0,19084.0,19112542.0,4227438.0
2023-05-31 00:10:00,12870.0,5787.0,1775.0,1180.0,15728.0,238306.0,11221.0,20419.0,329.0,1987.0,580.0,14719.0,,264.0,12893.0,749.0,18975.0,19267574.0,4318891.0
2023-05-31 00:20:00,12969.0,5850.0,1793.0,1215.0,15713.0,239891.0,11069.0,20287.0,323.0,1989.0,581.0,14874.0,,264.0,12962.0,766.0,19006.0,19440016.0,4419124.0
2023-05-31 00:30:00,13036.0,5844.0,1804.0,1230.0,15604.0,242074.0,11004.0,20193.0,316.0,1955.0,576.0,15015.0,,271.0,12980.0,747.0,18994.0,19569177.0,4498346.0
2023-05-31 00:40:00,13252.0,5903.0,1819.0,1240.0,15663.0,245151.0,10966.0,20040.0,320.0,1910.0,576.0,15125.0,,277.0,13057.0,738.0,19018.0,19661101.0,4531621.0
2023-05-31 00:50:00,13391.0,5916.0,1853.0,1256.0,15669.0,247264.0,10942.0,19947.0,324.0,1936.0,570.0,15399.0,,270.0,13112.0,730.0,19071.0,19719621.0,4552193.0
2023-05-31 01:00:00,13470.0,5859.0,1875.0,1271.0,15583.0,249178.0,10863.0,19866.0,321.0,1947.0,563.0,15446.0,,260.0,13152.0,723.0,19172.0,19799789.0,4569990.0
2023-05-31 01:10:00,13721.0,5857.0,1859.0,1275.0,15494.0,251831.0,10802.0,19813.0,307.0,1902.0,567.0,15527.0,1.0,266.0,13280.0,721.0,19225.0,19848571.0,4584641.0
2023-05-31 01:20:00,13902.0,5830.0,1856.0,1272.0,15422.0,254426.0,10758.0,19880.0,305.0,1867.0,567.0,15624.0,1.0,267.0,13346.0,723.0,19303.0,19905708.0,4612800.0
2023-05-31 01:30:00,14054.0,5826.0,1876.0,1272.0,15411.0,256793.0,10693.0,19866.0,329.0,1866.0,565.0,15716.0,1.0,261.0,13389.0,707.0,19170.0,19930522.0,4629464.0
2023-05-31 01:40:00,14213.0,5793.0,1890.0,1273.0,15388.0,259378.0,10612.0,19832.0,322.0,1852.0,564.0,15797.0,1.0,259.0,13465.0,701.0,19183.0,19960150.0,4640978.0
2023-05-31 01:50:00,14383.0,5826.0,1892.0,1265.0,15394.0,262078.0,10604.0,19665.0,319.0,1846.0,563.0,15844.0,1.0,256.0,13508.0,689.0,19205.0,19990233.0,4645874.0
2023-05-31 02:00:00,14465.0,5833.0,1872.0,1269.0,15384.0,264882.0,10513.0,19486.0,329.0,1828.0,567.0,15853.0,1.0,261.0,13546.0,689.0,19194.0,20008521.0,4649108.0
2023-05-31 02:10:00,14509.0,5759.0,1842.0,1289.0,15287.0,268448.0,10451.0,19283.0,331.0,1795.0,566.0,15812.0,2.0,252.0,13531.0,690.0,19076.0,20025186.0,4665793.0
2023-05-31 02:20:00,14568.0,5693.0,1814.0,1272.0,15219.0,271756.0,10432.0,19217.0,335.0,1780.0,561.0,15790.0,3.0,247.0,13631.0,695.0,19036.0,20048373.0,4683050.0
2023-05-31 02:30:00,14491.0,5617.0,1799.0,1260.0,15172.0,274231.0,10394.0,19198.0,323.0,1764.0,548.0,15696.0,3.0,246.0,13693.0,703.0,18961.0,20050736.0,4685649.0
2023-05-31 02:40:00,14508.0,5555.0,1795.0,1242.0,15063.0,277876.0,10313.0,19073.0,329.0,1742.0,532.0,15673.0,3.0,244.0,13661.0,696.0,18898.0,20038857.0,4687706.0
2023-05-31 02:50:00,14408.0,5507.0,1751.0,1227.0,14895.0,280369.0,10197.0,18997.0,327.0,1751.0,521.0,15559.0,4.0,250.0,13644.0,670.0,18781.0,19925693.0,4682413.0
2023-05-31 03:00:00,14196.0,5431.0,1753.0,1223.0,14774.0,281938.0,10083.0,18764.0,325.0,1762.0,505.0,15273.0,3.0,239.0,13614.0,660.0,18657.0,19880728.0,4662510.0
2023-05-31 03:10:00,14027.0,5355.0,1716.0,1179.0,14628.0,282913.0,9906.0,18653.0,309.0,1727.0,491.0,15003.0,5.0,228.0,13412.0,625.0,18400.0,19768841.0,4596368.0
2023-05-31 03:20:00,13893.0,5240.0,1669.0,1165.0,14430.0,283868.0,9811.0,18628.0,303.0,1731.0,481.0,14870.0,6.0,227.0,13301.0,624.0,18135.0,19702837.0,4555528.0
2023-05-31 03:30:00,13685.0,5175.0,1642.0,1141.0,14230.0,284078.0,9688.0,18441.0,294.0,1709.0,486.0,14595.0,7.0,234.0,13208.0,628.0,17916.0,19633565.0,4518500.0
2023-05-31 03:40:00,13446.0,5092.0,1624.0,1143.0,14026.0,284273.0,9462.0,18278.0,290.0,1702.0,479.0,14322.0,7.0,231.0,12999.0,614.0,17624.0,19568605.0,4479767.0
2023-05-31 03:50:00,13139.0,4990.0,1568.0,1140.0,13833.0,285231.0,9388.0,18226.0,275.0,1697.0,469.0,14018.0,7.0,226.0,12899.0,607.0,17455.0,19527237.0,4449839.0
2023-05-31 04:00:00,12857.0,4897.0,1522.0,1125.0,13653.0,285655.0,9293.0,18183.0,274.0,1701.0,461.0,13740.0,8.0,228.0,12834.0,603.0,17202.0,19505553.0,4413231.0
2023-05-31 04:10:00,12576.0,4804.0,1470.0,1126.0,13556.0,286302.0,9170.0,18039.0,279.0,1639.0,466.0,13354.0,6.0,223.0,12695.0,593.0,16893.0,19525130.0,4402126.0
2023-05-31 04:20:00,12328.0,4781.0,1467.0,1136.0,13493.0,287470.0,9155.0,17986.0,288.0,1619.0,458.0,12978.0,6.0,227.0,12641.0,603.0,16643.0,19577036.0,4422916.0
2023-05-31 04:30:00,12180.0,4665.0,1443.0,1105.0,13432.0,289101.0,9093.0,18019.0,283.0,1603.0,451.0,12558.0,6.0,219.0,12677.0,610.0,16519.0,19593504.0,4433187.0
2023-05-31 04:40:00,11962.0,4579.0,1417.0,1104.0,13355.0,290150.0,9061.0,18087.0,294.0,1583.0,443.0,12107.0,6.0,218.0,12593.0,598.0,16409.0,19596103.0,4443917.0
2023-05-31 04:50:00,11732.0,4491.0,1384.0,1095.0,13235.0,290491.0,9015.0,18176.0,298.0,1570.0,441.0,11722.0,6.0,217.0,12605.0,578.0,16209.0,19571682.0,4439924.0
2023-05-31 05:00:00,11450.0,4399.0,1342.0,1085.0,13095.0,290641.0,8977.0,18131.0,307.0,1539.0,429.0,11355.0,7.0,211.0,12497.0,585.0,15974.0,19521031.0,4410298.0
2023-05-31 05:10:00,11142.0,4327.0,1303.0,1067.0,12912.0,290851.0,8900.0,18002.0,293.0,1508.0,427.0,10909.0,6.0,215.0,12249.0,580.0,15709.0,19434050.0,4362922.0
2023-05-31 05:20:00,10879.0,4263.0,1282.0,1051.0,12710.0,291657.0,8851.0,17923.0,282.0,1480.0,430.0,10547.0,8.0,206.0,12075.0,570.0,15483.0,19369047.0,4333400.0
2023-05-31 05:30:00,10690.0,4208.0,1248.0,1041.0,12553.0,291893.0,8755.0,17835.0,282.0,1454.0,425.0,10115.0,4.0,207.0,11973.0,560.0,15298.0,19302186.0,4293178.0
