DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 215706(hhmmss KST),Starship Troopers,2,75979,3,2229228,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
23-06-02 220152(hhmmss KST),Starship Troopers,2,77897,3,2274149,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
23-06-02 221512(hhmmss KST),Starship Troopers,2,80330,2,2328922,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
23-06-02 222001(hhmmss KST),Starship Troopers,2,81739,2,2378414,"{""ru"":1,""pl"":1}","['eltaren', 'retrograniekujav']","['Eltaren', 'RetroGranieKujav']","['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu', 'Русский', 'возможенюмор']"
23-06-02 223334(hhmmss KST),Starship Troopers,1,83845,2,2434926,"{""pl"":1}",['retrograniekujav'],['RetroGranieKujav'],"['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu']"
23-06-02 223824(hhmmss KST),Starship Troopers,1,84384,2,2451360,"{""pl"":1}",['retrograniekujav'],['RetroGranieKujav'],"['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu']"
23-06-02 225153(hhmmss KST),Starship Troopers,1,86846,2,2474002,"{""pl"":1}",['retrograniekujav'],['RetroGranieKujav'],"['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu']"
23-06-02 225648(hhmmss KST),Starship Troopers,1,87502,2,2500046,"{""pl"":1}",['retrograniekujav'],['RetroGranieKujav'],"['2005', 'kujav', 'kujavson', 'oldgames', 'retro', 'retrogaming', 'retrogry', 'staregry', 'starshiptroopers', 'żołnierzekosmosu']"
23-06-02 231021(hhmmss KST),Starship Troopers,0,89699,0,2550638,{},[],[],[]
23-06-02 231517(hhmmss KST),Starship Troopers,0,90432,0,2593745,{},[],[],[]
23-06-02 232852(hhmmss KST),Starship Troopers,0,92203,0,2592174,{},[],[],[]
23-06-02 233351(hhmmss KST),Starship Troopers,0,92826,0,2631163,{},[],[],[]
23-06-02 234726(hhmmss KST),Starship Troopers,0,94026,0,2651795,{},[],[],[]
23-06-02 235226(hhmmss KST),Starship Troopers,0,94355,0,2664224,{},[],[],[]
23-06-03 000607(hhmmss KST),Starship Troopers,0,96029,0,2685779,{},[],[],[]
23-06-03 001108(hhmmss KST),Starship Troopers,0,96525,0,2684498,{},[],[],[]
23-06-03 002450(hhmmss KST),Starship Troopers,0,97748,0,2769252,{},[],[],[]
23-06-03 002953(hhmmss KST),Starship Troopers,0,98262,0,2829358,{},[],[],[]
23-06-03 004338(hhmmss KST),Starship Troopers,0,98878,0,2873276,{},[],[],[]
23-06-03 004840(hhmmss KST),Starship Troopers,0,99078,0,2886949,{},[],[],[]
23-06-03 010231(hhmmss KST),Starship Troopers,0,100642,0,2937339,{},[],[],[]
23-06-03 010733(hhmmss KST),Starship Troopers,0,101538,0,2897467,{},[],[],[]
23-06-03 012126(hhmmss KST),Starship Troopers,0,102750,0,2994150,{},[],[],[]
23-06-03 012628(hhmmss KST),Starship Troopers,0,102661,0,3007153,{},[],[],[]
23-06-03 014023(hhmmss KST),Starship Troopers,0,104044,0,3085249,{},[],[],[]
23-06-03 014527(hhmmss KST),Starship Troopers,0,104522,0,3097283,{},[],[],[]
23-06-03 015929(hhmmss KST),Starship Troopers,0,106058,0,3134572,{},[],[],[]
23-06-03 020439(hhmmss KST),Starship Troopers,0,107961,0,3168687,{},[],[],[]
23-06-03 021841(hhmmss KST),Starship Troopers,0,109744,0,3178763,{},[],[],[]
23-06-03 022355(hhmmss KST),Starship Troopers,0,110432,0,3242337,{},[],[],[]
