DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 014944(hhmmss KST),BATTLETECH,0,92640,0,2828190,{},[],[],[]
23-06-02 020452(hhmmss KST),BATTLETECH,1,95856,4,2912569,"{""en"":1}",['wabalabalam'],['Wabalabalam'],['English']
23-06-02 020833(hhmmss KST),BATTLETECH,2,96134,12,2918405,"{""en"":2}","['wabalabalam', 'shmoopsotternonsense']","['Wabalabalam', 'ShmoopsOtterNonsense']","['Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'MentalHealthHaven', 'Vtuber']"
23-06-02 022333(hhmmss KST),BATTLETECH,2,96987,27,2992881,"{""en"":2}","['shmoopsotternonsense', 'wabalabalam']","['ShmoopsOtterNonsense', 'Wabalabalam']","['Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'MentalHealthHaven', 'Vtuber']"
23-06-02 022716(hhmmss KST),BATTLETECH,2,97114,24,2954655,"{""en"":2}","['shmoopsotternonsense', 'wabalabalam']","['ShmoopsOtterNonsense', 'Wabalabalam']","['Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'MentalHealthHaven', 'Vtuber']"
23-06-02 024220(hhmmss KST),BATTLETECH,1,98992,16,2973066,"{""en"":1}",['wabalabalam'],['Wabalabalam'],['English']
23-06-02 024607(hhmmss KST),BATTLETECH,3,99571,38,2993914,"{""en"":3}","['shmoopsotternonsense', 'wabalabalam', 'mellowhorizons']","['ShmoopsOtterNonsense', 'Wabalabalam', 'mellowhorizons']","['Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'MentalHealthHaven', 'Vtuber']"
23-06-02 030114(hhmmss KST),BATTLETECH,4,102049,49,3109502,"{""en"":4}","['shmoopsotternonsense', 'wabalabalam', 'mellowhorizons', 'blacklotusgodking']","['ShmoopsOtterNonsense', 'Wabalabalam', 'mellowhorizons', 'BlacklotusGodking']","['420FriendlyStreamer', 'AMA', 'Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Vtuber', 'chatty', 'chill']"
23-06-02 030511(hhmmss KST),BATTLETECH,4,103251,53,3126921,"{""en"":4}","['shmoopsotternonsense', 'wabalabalam', 'mellowhorizons', 'blacklotusgodking']","['ShmoopsOtterNonsense', 'Wabalabalam', 'mellowhorizons', 'BlacklotusGodking']","['420FriendlyStreamer', 'AMA', 'Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Vtuber', 'chatty', 'chill']"
23-06-02 032017(hhmmss KST),BATTLETECH,4,106014,57,3231983,"{""en"":4}","['shmoopsotternonsense', 'wabalabalam', 'blacklotusgodking', 'mellowhorizons']","['ShmoopsOtterNonsense', 'Wabalabalam', 'BlacklotusGodking', 'mellowhorizons']","['420FriendlyStreamer', 'AMA', 'Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Vtuber', 'chatty', 'chill']"
23-06-02 032420(hhmmss KST),BATTLETECH,4,106389,57,3253133,"{""en"":4}","['shmoopsotternonsense', 'wabalabalam', 'blacklotusgodking', 'mellowhorizons']","['ShmoopsOtterNonsense', 'Wabalabalam', 'BlacklotusGodking', 'mellowhorizons']","['420FriendlyStreamer', 'AMA', 'Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Vtuber', 'chatty', 'chill']"
23-06-02 033926(hhmmss KST),BATTLETECH,4,108795,62,3255316,"{""en"":4}","['shmoopsotternonsense', 'wabalabalam', 'blacklotusgodking', 'mellowhorizons']","['ShmoopsOtterNonsense', 'Wabalabalam', 'BlacklotusGodking', 'mellowhorizons']","['420FriendlyStreamer', 'AMA', 'Chatty', 'DisabledVeteran', 'English', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Vtuber', 'chatty', 'chill']"
23-06-02 034338(hhmmss KST),BATTLETECH,6,109584,63,3298373,"{""en"":6}","['shmoopsotternonsense', 'wabalabalam', 'blacklotusgodking', 'mechagm', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'Wabalabalam', 'BlacklotusGodking', 'MechaGM', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 035840(hhmmss KST),BATTLETECH,6,111668,64,3323781,"{""en"":6}","['shmoopsotternonsense', 'wabalabalam', 'mechagm', 'blacklotusgodking', 'quakeplayinggames', 'mellowhorizons']","['ShmoopsOtterNonsense', 'Wabalabalam', 'MechaGM', 'BlacklotusGodking', 'QuakePlayingGames', 'mellowhorizons']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 040300(hhmmss KST),BATTLETECH,6,112865,71,3388101,"{""en"":6}","['shmoopsotternonsense', 'wabalabalam', 'blacklotusgodking', 'mechagm', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'Wabalabalam', 'BlacklotusGodking', 'MechaGM', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 041805(hhmmss KST),BATTLETECH,6,115364,70,3356407,"{""en"":6}","['shmoopsotternonsense', 'wabalabalam', 'mechagm', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'Wabalabalam', 'MechaGM', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 042230(hhmmss KST),BATTLETECH,6,115831,75,3379830,"{""en"":6}","['shmoopsotternonsense', 'wabalabalam', 'mechagm', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'Wabalabalam', 'MechaGM', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 043733(hhmmss KST),BATTLETECH,6,116818,77,3419207,"{""en"":6}","['shmoopsotternonsense', 'mechagm', 'wabalabalam', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'MechaGM', 'Wabalabalam', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
23-06-02 044201(hhmmss KST),BATTLETECH,5,117286,63,3403466,"{""en"":5}","['shmoopsotternonsense', 'mechagm', 'blacklotusgodking', 'mellowhorizons', 'quakeplayinggames']","['ShmoopsOtterNonsense', 'MechaGM', 'BlacklotusGodking', 'mellowhorizons', 'QuakePlayingGames']","['420FriendlyStreamer', 'AMA', 'BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'Mature', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber', 'chatty', 'chill']"
