"DateTime","Users","Users Trend","In-Game"
"2023-05-19 01:50:00",20004835,23642919,4725846
"2023-05-19 02:00:00",20028392,23650185,4736462
"2023-05-19 02:10:00",20049440,23658048,4752444
"2023-05-19 02:20:00",20072023,23666498,4775216
"2023-05-19 02:30:00",20075143,23675494,4784279
"2023-05-19 02:40:00",20064374,23685043,4790153
"2023-05-19 02:50:00",20046189,23695312,4786796
"2023-05-19 03:00:00",20004816,23705997,4772793
"2023-05-19 03:10:00",19929788,23717239,4744510
"2023-05-19 03:20:00",19848371,23729209,4733920
"2023-05-19 03:30:00",19781691,23741973,4713438
"2023-05-19 03:40:00",19710820,23755364,4688133
"2023-05-19 03:50:00",19678722,23769422,4666357
"2023-05-19 04:00:00",19670782,23783866,4648634
"2023-05-19 04:10:00",19690373,23798449,4645937
"2023-05-19 04:20:00",19753338,23813128,4671916
"2023-05-19 04:30:00",19774053,23827758,4695128
"2023-05-19 04:40:00",19776042,23842502,4710137
"2023-05-19 04:50:00",19765176,23857484,4715276
"2023-05-19 05:00:00",19725019,23872715,4709727
"2023-05-19 05:10:00",19647113,23888297,4687673
"2023-05-19 05:20:00",19586564,23904486,4672718
"2023-05-19 05:30:00",19514129,23921188,4628910
"2023-05-19 05:40:00",19488223,23938557,4609652
"2023-05-19 05:50:00",19457010,23956258,4596121
"2023-05-19 06:00:00",19485359,23974401,4583110
"2023-05-19 06:10:00",19553443,23992598,4609284
"2023-05-19 06:20:00",19613660,24010791,4622437
"2023-05-19 06:30:00",19698436,24029024,4644981
"2023-05-19 06:40:00",19785026,24047238,4666427
"2023-05-19 06:50:00",19876409,24065480,4690015
"2023-05-19 07:00:00",19933027,24083734,4673101
"2023-05-19 07:10:00",20051877,24102175,4717096
"2023-05-19 07:20:00",20182078,24120654,4756787
"2023-05-19 07:30:00",20270440,24139045,4770327
"2023-05-19 07:40:00",20398137,24157619,4814198
"2023-05-19 07:50:00",20580873,24176276,4876740
"2023-05-19 08:00:00",20744537,24194686,4927922
"2023-05-19 08:10:00",20913508,24213002,4989706
"2023-05-19 08:20:00",21102151,24231152,5056480
"2023-05-19 08:30:00",21283726,24249241,5113645
"2023-05-19 08:40:00",21464569,24267154,5173577
"2023-05-19 08:50:00",21633122,24284958,5216488
"2023-05-19 09:00:00",21801355,24302726,5250136
"2023-05-19 09:10:00",21988253,24320313,5297645
"2023-05-19 09:20:00",22166548,24337590,5332011
"2023-05-19 09:30:00",22326210,24354733,5368915
"2023-05-19 09:40:00",22510816,24371698,5412058
"2023-05-19 09:50:00",22715351,24388516,5450233
"2023-05-19 10:00:00",22899717,24404874,5484460
"2023-05-19 10:10:00",23094880,24420892,5534011
"2023-05-19 10:20:00",23377527,24436785,5616499
