"DateTime","Users","Users Trend","In-Game"
"2023-05-31 07:50:00",20277056,23075542,4483494
"2023-05-31 08:00:00",20407728,23075695,4515715
"2023-05-31 08:10:00",20557528,23075962,4556010
"2023-05-31 08:20:00",20737532,23076160,4603406
"2023-05-31 08:30:00",20893868,23076279,4648382
"2023-05-31 08:40:00",21057726,23076469,4685067
"2023-05-31 08:50:00",21206536,23076284,4713539
"2023-05-31 09:00:00",21339680,23076464,4726471
"2023-05-31 09:10:00",21480950,23076600,4765588
"2023-05-31 09:20:00",21630705,23076666,4772711
"2023-05-31 09:30:00",21789942,23076904,4801542
"2023-05-31 09:40:00",21970455,23076996,4847354
"2023-05-31 09:50:00",22151368,23076957,4884592
"2023-05-31 10:00:00",22321233,23076869,4912888
"2023-05-31 10:10:00",22523877,23076236,4964882
"2023-05-31 10:20:00",22769563,23075941,5008864
"2023-05-31 10:30:00",23002618,23075476,5053249
"2023-05-31 10:40:00",23252102,23074959,5130821
"2023-05-31 10:50:00",23517698,23074367,5211908
"2023-05-31 11:00:00",23800712,23073789,5295626
"2023-05-31 11:10:00",24121037,23073046,5413673
"2023-05-31 11:20:00",24422164,23072054,5528162
"2023-05-31 11:30:00",24755322,23071041,5651831
"2023-05-31 11:40:00",25096212,23069815,5782410
"2023-05-31 11:50:00",25458083,23068464,5919100
"2023-05-31 12:00:00",25807715,23066887,6052716
"2023-05-31 12:10:00",26175617,23065281,6226706
"2023-05-31 12:20:00",26574024,23063586,6392712
"2023-05-31 12:30:00",26924155,23061432,6543180
"2023-05-31 12:40:00",27276159,23059488,6702562
"2023-05-31 12:50:00",27665405,23057579,6857282
"2023-05-31 13:00:00",27992633,23055320,6995628
"2023-05-31 13:10:00",28323529,23053171,7145057
"2023-05-31 13:20:00",28638770,23051029,7286454
"2023-05-31 13:30:00",28892879,23048263,7386543
"2023-05-31 13:40:00",29119295,23045608,7485645
"2023-05-31 13:50:00",29298067,23043017,7567244
"2023-05-31 14:00:00",29373988,23040296,7589599
"2023-05-31 14:10:00",29437728,23037793,7610381
"2023-05-31 14:20:00",29471551,23035440,7619731
"2023-05-31 14:30:00",29491107,23033169,7617090
"2023-05-31 14:40:00",29434080,23030601,7582228
"2023-05-31 14:50:00",29344611,23028261,7522311
"2023-05-31 15:00:00",29156224,23025939,7419435
"2023-05-31 15:10:00",28833306,23023738,7300290
"2023-05-31 15:20:00",28640599,23021735,7228878
"2023-05-31 15:30:00",28374963,23019698,7125788
"2023-05-31 15:40:00",28076782,23017988,7016848
"2023-05-31 15:50:00",27834485,23016290,6921870
"2023-05-31 16:00:00",27603398,23014704,6825433
"2023-05-31 16:10:00",27272221,23012978,6713601
"2023-05-31 16:20:00",26973860,23011313,6632588
"2023-05-31 16:30:00",26845477,23010248,6591705
"2023-05-31 16:40:00",26692608,23008809,6545577
"2023-05-31 16:50:00",26577786,23006840,6500775
"2023-05-31 17:00:00",26392403,23004760,6429679
"2023-05-31 17:10:00",26349032,23003038,6444634
"2023-05-31 17:20:00",26279669,23000903,6444702
"2023-05-31 17:30:00",26207017,22998768,6406900
"2023-05-31 17:40:00",26152667,22996708,6384070
"2023-05-31 17:50:00",26104085,22994674,6382813
"2023-05-31 18:00:00",26072829,22992701,6375704
"2023-05-31 18:10:00",26013861,22990681,6381494
"2023-05-31 18:20:00",25987977,22988842,6401387
"2023-05-31 18:30:00",25947636,22987048,6420414
"2023-05-31 18:40:00",25928758,22985326,6429878
"2023-05-31 18:50:00",25893642,22983724,6431768
"2023-05-31 19:00:00",25816053,22982039,6407033
"2023-05-31 19:10:00",25716081,22980246,6391460
"2023-05-31 19:20:00",25609261,22978785,6375926
"2023-05-31 19:30:00",25499723,22977542,6363359
"2023-05-31 19:40:00",25336075,22976234,6324054
"2023-05-31 19:50:00",25178416,22975078,6288226
"2023-05-31 20:00:00",24956114,22973876,6222700
"2023-05-31 20:10:00",24688891,22972798,6138185
"2023-05-31 20:20:00",24440919,22971584,6061270
"2023-05-31 20:30:00",24139330,22970325,5966534
"2023-05-31 20:40:00",23863599,22969351,5880315
"2023-05-31 20:50:00",23552638,22968423,5780897
"2023-05-31 21:00:00",23231171,22967758,5657432
"2023-05-31 21:10:00",22790785,22967049,5510870
"2023-05-31 21:20:00",22505262,22967131,5403864
"2023-05-31 21:30:00",22222662,22967311,5303547
"2023-05-31 21:40:00",21918826,22966856,5194465
"2023-05-31 21:50:00",21667857,22966508,5106422
"2023-05-31 22:00:00",21380208,22966058,4999811
"2023-05-31 22:10:00",21058663,22994543,4911530
"2023-05-31 22:20:00",20788295,23012053,4844661
"2023-05-31 22:30:00",20568970,23017271,4782174
"2023-05-31 22:40:00",20368509,23020107,4727014
"2023-05-31 22:50:00",20204168,23022638,4685550
"2023-05-31 23:00:00",20038642,23024706,4625073
"2023-05-31 23:10:00",19889521,23026630,4568774
"2023-05-31 23:20:00",19785270,23028417,4540832
"2023-05-31 23:30:00",19672466,23029957,4454316
"2023-05-31 23:40:00",19621866,23031648,4457208
"2023-05-31 23:50:00",19592679,23033204,4463221
"2023-06-01 00:00:00",19583351,23034545,4467448
"2023-06-01 00:10:00",19625124,23035722,4510053
"2023-06-01 00:20:00",19677120,23036655,4545799
"2023-06-01 00:30:00",19747066,23037360,4556141
"2023-06-01 00:40:00",19794967,23038004,4567514
"2023-06-01 00:50:00",19844893,23038680,4576627
"2023-06-01 01:00:00",19909310,23039373,4576910
"2023-06-01 01:10:00",19952441,23040180,4581034
"2023-06-01 01:20:00",20024627,23041074,4604765
"2023-06-01 01:30:00",20054515,23041827,4618313
"2023-06-01 01:40:00",20106634,23043035,4643368
"2023-06-01 01:50:00",20155417,23044252,4659923
"2023-06-01 02:00:00",20183669,23045490,4665817
"2023-06-01 02:10:00",20225085,23046863,4672461
"2023-06-01 02:20:00",20265135,23048268,4692476
"2023-06-01 02:30:00",20281464,23049724,4701912
"2023-06-01 02:40:00",20283632,23051036,4702781
"2023-06-01 02:50:00",20265169,23052544,4700263
"2023-06-01 03:00:00",20222368,23054107,4689959
"2023-06-01 03:10:00",20162674,23055856,4692853
"2023-06-01 03:20:00",20119543,23057578,4688660
"2023-06-01 03:30:00",20063959,23059270,4676813
"2023-06-01 03:40:00",19994516,23060981,4651626
"2023-06-01 03:50:00",19972695,23062735,4630027
"2023-06-01 04:00:00",19959070,23064489,4607638
"2023-06-01 04:10:00",19975160,23066267,4587155
"2023-06-01 04:20:00",20024029,23068095,4602236
"2023-06-01 04:30:00",19975785,23069801,4579262
"2023-06-01 04:40:00",19986579,23071853,4594258
"2023-06-01 04:50:00",19927025,23073779,4587926
"2023-06-01 05:00:00",19872029,23075864,4559177
"2023-06-01 05:10:00",19755663,23059117,4508936
"2023-06-01 05:20:00",19688231,23057825,4480730
"2023-06-01 05:30:00",19614813,23057172,4447486
"2023-06-01 05:40:00",19555902,23057534,4409461
"2023-06-01 05:50:00",19497610,23055813,4376725
"2023-06-01 06:00:00",19484778,23056003,4343339
"2023-06-01 06:10:00",19512511,23056127,4319071
"2023-06-01 06:20:00",19549771,23056932,4312111
"2023-06-01 06:30:00",19472392,23057692,4281831
"2023-06-01 06:40:00",19354759,23059252,4207834
"2023-06-01 06:50:00",19413972,23061874,4218582
"2023-06-01 07:00:00",19509032,23064697,4234278
"2023-06-01 07:10:00",19596800,23067648,4259213
"2023-06-01 07:20:00",19872455,23070624,4417946
"2023-06-01 07:30:00",20134131,23073176,4420235
"2023-06-01 07:40:00",20245145,23075048,4439819
"2023-06-01 07:50:00",20368761,23076969,4475726
"2023-06-01 08:00:00",20520873,23079143,4522080
"2023-06-01 08:10:00",20658039,23081314,4580740
"2023-06-01 08:20:00",20828319,23083547,4633458
"2023-06-01 08:30:00",20999407,23085885,4687002
"2023-06-01 08:40:00",21098967,23087998,4723331
"2023-06-01 08:50:00",21310810,23090600,4780111
"2023-06-01 09:00:00",21444370,23092907,4800595
"2023-06-01 09:10:00",21577102,23095183,4835748
"2023-06-01 09:20:00",21754282,23097595,4855439
