DATE,recent_playtime_Age of Empires IV,recent_playtime_Anno 1800,recent_playtime_Command & Conquer™ Remastered Collection,recent_playtime_Company of Heroes ,recent_playtime_Company of Heroes 2,recent_playtime_Europa Universalis IV,recent_playtime_Hearts of Iron IV,recent_playtime_Total War SHOGUN 2,recent_playtime_Total War WARHAMMER II,recent_playtime_Total War WARHAMMER III,popularity_Age of Empires IV,popularity_Anno 1800,popularity_Command & Conquer™ Remastered Collection,popularity_Company of Heroes ,popularity_Company of Heroes 2,popularity_Europa Universalis IV,popularity_Hearts of Iron IV,popularity_Total War SHOGUN 2,popularity_Total War WARHAMMER II,popularity_Total War WARHAMMER III,CCU_Age of Empires IV,CCU_Anno 1800,CCU_Command & Conquer™ Remastered Collection,CCU_Company of Heroes ,CCU_Company of Heroes 2,CCU_Europa Universalis IV,CCU_Hearts of Iron IV,CCU_Total War SHOGUN 2,CCU_Total War WARHAMMER II,CCU_Total War WARHAMMER III,AU_Age of Empires IV,AU_Anno 1800,AU_Command & Conquer™ Remastered Collection,AU_Company of Heroes ,AU_Company of Heroes 2,AU_Europa Universalis IV,AU_Hearts of Iron IV,AU_Total War SHOGUN 2,AU_Total War WARHAMMER II,AU_Total War WARHAMMER III
2019-07-31,,1507282.0,,810260.0,3635530.0,5435183.0,7906042.0,3436330.0,7268578.0,,,3.14,,35.5,57.94,17.92,27.26,19.2,12.89,,,935.0,,763.0,3170.0,7425.0,10738.0,2164.0,9431.0,,,73477.0,,113861.0,348140.0,262744.0,434021.0,134538.0,256175.0,
2019-08-01,,1504735.0,,802029.0,3643439.0,5552419.0,8029122.0,3453397.0,7240406.0,,,3.14,,35.53,58.01,17.96,27.34,19.2,12.91,,,683.0,,870.0,5863.0,8715.0,12652.0,2022.0,14655.0,,,73477.0,,114346.0,349844.0,263963.0,436211.0,134538.0,256909.0,
2019-08-02,,1507085.0,,798131.0,3655683.0,5454272.0,8028640.0,3455352.0,7265641.0,,,3.14,,35.54,58.06,17.98,27.4,19.22,12.93,,,430.0,,1729.0,6476.0,13838.0,20391.0,1620.0,13369.0,,,73714.0,,114346.0,351064.0,264449.0,437915.0,135272.0,257158.0,
2019-08-03,,1495075.0,,796207.0,3666740.0,5399213.0,8010859.0,3464565.0,7249643.0,,,3.15,,35.56,58.13,18.01,27.41,19.24,12.93,,,424.0,,1714.0,4610.0,12463.0,18314.0,1530.0,12186.0,,,73962.0,,114583.0,352519.0,265419.0,437915.0,135509.0,257158.0,
2019-08-04,,1495075.0,,806641.0,3663389.0,5305631.0,8120539.0,3469760.0,7288367.0,,,3.15,,35.58,58.2,18.03,27.41,19.26,12.94,,,1105.0,,1293.0,3982.0,7883.0,12527.0,1702.0,10039.0,,,73962.0,,114832.0,353738.0,265668.0,437915.0,135509.0,257394.0,
2019-08-05,,1521053.0,,806542.0,3700016.0,5313243.0,8018490.0,3453030.0,7278023.0,,,3.15,,35.58,58.29,18.06,27.47,19.26,12.98,,,672.0,,771.0,3311.0,8291.0,11869.0,2122.0,10474.0,,,73962.0,,114832.0,356164.0,266638.0,439620.0,135509.0,258614.0,
2019-08-06,,1519669.0,,811392.0,3700026.0,5302586.0,8081313.0,3428868.0,7257603.0,,,3.15,,35.61,58.33,18.06,27.49,19.27,12.99,,,393.0,,940.0,5883.0,14438.0,20563.0,1697.0,13532.0,,,73962.0,,115317.0,357147.0,266638.0,440105.0,135758.0,258850.0,
2019-08-07,,1518368.0,,811444.0,3713382.0,5176103.0,8097421.0,3433450.0,7253938.0,,,3.15,,35.62,58.38,18.08,27.52,19.28,13.01,,,290.0,,1398.0,3674.0,10773.0,15860.0,1246.0,9384.0,,,73962.0,,115317.0,358367.0,267136.0,440839.0,135994.0,259348.0,
2019-08-08,,1515207.0,,812027.0,3785804.0,5161994.0,8114028.0,3441668.0,7274601.0,,,3.15,,35.63,58.46,18.1,27.55,19.3,13.02,,,766.0,,821.0,2757.0,6088.0,10228.0,1505.0,7100.0,,,73962.0,,115566.0,359822.0,267621.0,441324.0,136492.0,259596.0,
2019-08-09,,1521063.0,,819773.0,3803900.0,5242094.0,8108059.0,3466803.0,7408523.0,,,3.15,,35.67,58.5,18.15,27.61,19.34,13.05,,,506.0,,724.0,5499.0,8204.0,12147.0,2141.0,9289.0,,,73962.0,,115802.0,360544.0,268828.0,443028.0,137213.0,260554.0,
2019-08-10,,1521218.0,,819876.0,3810403.0,5229884.0,8131166.0,3469319.0,7357854.0,,,3.15,,35.69,58.53,18.18,27.67,19.37,13.06,,,405.0,,1736.0,6265.0,15727.0,22362.0,1762.0,15289.0,,,73962.0,,116051.0,360793.0,269562.0,444720.0,137947.0,260803.0,
2019-08-11,,1521136.0,,823460.0,3821787.0,5230132.0,8157821.0,3497422.0,7388432.0,,,3.15,,35.69,58.55,18.21,27.69,19.38,13.06,,,965.0,,1324.0,4022.0,9343.0,14979.0,1681.0,10039.0,,,73962.0,,116051.0,361041.0,270296.0,445454.0,138432.0,260803.0,
2019-08-12,,1510446.0,,827520.0,3803042.0,5254851.0,8161501.0,3500958.0,7345655.0,,,3.16,,35.75,58.61,18.25,27.79,19.4,13.07,,,544.0,,743.0,3364.0,8533.0,12583.0,2072.0,10326.0,,,74199.0,,117021.0,362485.0,271503.0,447893.0,138918.0,260791.0,
2019-08-13,,1525329.0,,827671.0,3817673.0,5301654.0,8122860.0,3551723.0,7333773.0,,,3.16,,35.76,58.7,18.29,27.81,19.44,13.07,,,261.0,,1450.0,5002.0,12970.0,19673.0,1441.0,11668.0,,,74199.0,,117021.0,362970.0,272237.0,448117.0,139639.0,260791.0,
2019-08-14,,1528873.0,,826419.0,3796854.0,5312913.0,8093312.0,3559380.0,7327286.0,,,3.16,,35.78,58.74,18.31,27.88,19.46,13.09,,,282.0,,,2824.0,7762.0,,1608.0,7373.0,,,74199.0,,117258.0,363716.0,272722.0,450083.0,139888.0,261040.0,
2019-08-15,,1528873.0,,831346.0,3771272.0,5397366.0,8097272.0,3551915.0,7450260.0,,,3.16,,35.81,58.82,18.32,27.94,19.49,13.12,,,670.0,,,5053.0,10165.0,13914.0,2477.0,11850.0,,,74199.0,,117755.0,365421.0,273207.0,451787.0,140373.0,261774.0,
2019-08-16,,1539381.0,,831241.0,3756652.0,,,3607906.0,7467340.0,,,3.16,,35.83,58.86,,,19.51,13.15,,,388.0,,884.0,5629.0,,,2054.0,13844.0,,,74199.0,,117992.0,366379.0,,,140858.0,262495.0,
2019-08-17,,,,855016.0,,5415806.0,8178321.0,,,,,,,35.86,,18.34,27.97,,,,,,,967.0,,9473.0,13150.0,,,,,,,118713.0,,273680.0,452484.0,,,
2019-08-18,,1530325.0,,863289.0,3760644.0,5402157.0,8177967.0,3600099.0,7499903.0,,,3.16,,35.88,58.88,18.35,27.99,19.55,13.16,,,344.0,,1961.0,6955.0,17093.0,24102.0,2285.0,16933.0,,,74174.0,,119397.0,366491.0,273593.0,453068.0,141791.0,262893.0,
2019-08-19,,1521579.0,,863980.0,3748961.0,5421030.0,8163459.0,3629855.0,7526856.0,,,3.16,,35.89,58.91,18.35,28.04,19.58,13.18,,,261.0,,1433.0,2960.0,9659.0,18229.0,1523.0,7672.0,,,74174.0,,119397.0,366951.0,273568.0,454487.0,142749.0,263354.0,
2019-08-20,,1521744.0,,872681.0,3759257.0,5460064.0,8198543.0,3613669.0,7419150.0,,,3.16,,35.9,58.94,18.37,28.08,19.62,13.2,,,385.0,,1491.0,4916.0,12639.0,19367.0,1420.0,11467.0,,,74149.0,,119609.0,367349.0,273754.0,455358.0,143931.0,264026.0,
2019-08-21,,1474102.0,,879326.0,3759043.0,5424637.0,8214327.0,3695313.0,7507991.0,,,3.16,,35.93,59.0,18.4,28.12,19.69,13.23,,,490.0,,841.0,2535.0,6825.0,11398.0,1617.0,6879.0,,,74149.0,,120343.0,368817.0,274725.0,456589.0,145151.0,264760.0,
2019-08-22,,1473763.0,,885087.0,3730550.0,5388042.0,8224250.0,3698991.0,7559483.0,,,3.16,,36.11,59.29,18.47,28.26,19.76,13.31,,,591.0,,648.0,2827.0,7830.0,10509.0,2250.0,9208.0,,,74149.0,,122047.0,371256.0,276193.0,459264.0,146357.0,266464.0,
2019-08-23,,1460394.0,,880646.0,3663461.0,5351571.0,8157284.0,3701654.0,7609542.0,,,3.16,,36.14,59.38,18.5,28.29,19.81,13.32,,,599.0,,1516.0,5966.0,14612.0,20324.0,1766.0,13817.0,,,74149.0,,122047.0,372462.0,276915.0,459749.0,147577.0,266713.0,
2019-08-24,,1460394.0,,877672.0,3658722.0,5390706.0,8100939.0,3675301.0,7601748.0,,,3.16,,36.16,59.45,18.55,28.35,19.83,13.34,,,737.0,,1675.0,6235.0,16204.0,22890.0,1783.0,15703.0,,,74149.0,,122296.0,374167.0,278134.0,461205.0,148062.0,267198.0,
2019-08-25,,1457737.0,,817667.0,3743010.0,5299461.0,8092827.0,3685766.0,7636941.0,,,3.17,,36.19,59.52,18.57,28.37,19.89,13.37,,,904.0,,1811.0,5297.0,15669.0,22402.0,1714.0,14546.0,,,74149.0,,123018.0,375871.0,278868.0,461690.0,149517.0,267920.0,
2019-08-26,,1459910.0,,823302.0,3717664.0,5265342.0,8099483.0,3773002.0,7698129.0,,,3.17,,36.21,59.58,18.59,28.43,19.96,13.41,,,532.0,,1267.0,3076.0,10005.0,15670.0,1451.0,8812.0,,,74149.0,,123267.0,377090.0,279353.0,463146.0,151471.0,268654.0,
2019-08-27,,1466429.0,,823150.0,3730411.0,5252707.0,8018542.0,3806560.0,7653732.0,,,3.17,,36.23,59.61,18.59,28.44,20.05,13.41,,,445.0,,941.0,2517.0,7281.0,11992.0,1510.0,6645.0,,,74149.0,,123503.0,377327.0,279353.0,463395.0,153163.0,268654.0,
2019-08-28,,1461873.0,,826535.0,3734371.0,5222751.0,8038783.0,3840036.0,7731521.0,,,3.16,,36.31,59.73,18.63,28.51,20.1,13.43,,,422.0,,706.0,2724.0,5743.0,8852.0,2023.0,7141.0,,,73913.0,,123988.0,378061.0,279838.0,464850.0,153897.0,269139.0,
2019-08-29,,1444586.0,,829086.0,3736391.0,5236581.0,8071005.0,3827603.0,7696858.0,,,3.17,,36.38,59.88,18.65,28.55,20.12,13.48,,,353.0,,609.0,2693.0,6385.0,8317.0,2185.0,8466.0,,,74149.0,,124473.0,380487.0,280323.0,465584.0,154146.0,270109.0,
2019-08-30,,1434391.0,,829799.0,3732886.0,5222698.0,8089967.0,3812341.0,7662572.0,,,3.17,,36.41,59.94,18.68,28.63,20.14,13.52,,,295.0,,648.0,2619.0,6934.0,9005.0,2190.0,9554.0,,,74149.0,,124971.0,381221.0,281045.0,467525.0,154631.0,271080.0,
2019-08-31,,1434432.0,,830728.0,3782822.0,5156144.0,8090674.0,3846072.0,7670871.0,,,3.17,,36.45,59.99,18.69,28.65,20.16,13.53,,,273.0,,893.0,3214.0,8145.0,11742.0,2321.0,11246.0,,,74149.0,,125693.0,382428.0,281294.0,468259.0,155116.0,271328.0,
2019-09-01,,1434697.0,,835582.0,3804141.0,5129064.0,8071900.0,3834701.0,7674566.0,,,3.18,,36.48,60.03,18.74,28.72,20.19,13.55,,,259.0,,1059.0,3506.0,8191.0,12025.0,2041.0,12180.0,,,74398.0,,125941.0,383411.0,282513.0,469963.0,155838.0,272050.0,
2019-09-02,,1418479.0,,833745.0,3827353.0,5253849.0,8097924.0,3856451.0,7633655.0,,,3.18,,36.5,60.09,18.74,28.8,20.22,13.57,,,223.0,,749.0,2993.0,6350.0,9461.0,1832.0,10535.0,,,74398.0,,126427.0,384617.0,282513.0,472141.0,156572.0,272548.0,
2019-09-03,,1419283.0,,836707.0,3828784.0,5321927.0,8037457.0,3887748.0,7643348.0,,,3.18,,36.51,60.15,18.78,28.81,20.22,13.61,,,197.0,,777.0,2621.0,5639.0,8529.0,1476.0,8719.0,,,74398.0,,126663.0,385837.0,283483.0,472141.0,156584.0,273518.0,
2019-09-04,,1410411.0,,829234.0,3824472.0,5270880.0,8056044.0,3856792.0,7650068.0,,,3.18,,36.53,60.22,18.81,28.86,20.26,13.62,,,170.0,,798.0,2472.0,5695.0,8640.0,1488.0,8418.0,,,74398.0,,126912.0,387081.0,283981.0,473148.0,157306.0,274016.0,
2019-09-05,,1401793.0,,831503.0,3827447.0,5341947.0,8042246.0,3851114.0,7674114.0,,,3.18,,36.56,60.26,18.82,28.91,20.27,13.68,,,163.0,,778.0,2430.0,5494.0,8394.0,1573.0,8316.0,,,74398.0,,127410.0,388051.0,284230.0,474368.0,157554.0,275471.0,
2019-09-06,,1398324.0,,830742.0,3874692.0,5318839.0,8074516.0,3880833.0,7646000.0,,,3.18,,36.62,60.34,18.85,28.98,20.3,13.69,,,191.0,,665.0,2597.0,5601.0,7948.0,2043.0,9863.0,,,74398.0,,127895.0,389258.0,284715.0,476308.0,157554.0,275720.0,
2019-09-07,,1396552.0,,832356.0,3947067.0,5365520.0,8001036.0,3848032.0,7688772.0,,,3.18,,36.7,60.49,18.92,29.04,20.33,13.7,,,210.0,,969.0,3205.0,8492.0,12365.0,2428.0,13169.0,,,74398.0,,128380.0,389768.0,286183.0,477055.0,158052.0,275733.0,
2019-09-08,,1397625.0,,834359.0,3930133.0,5411807.0,7979224.0,3866365.0,7640786.0,,,3.18,,36.72,60.53,18.93,29.06,20.36,13.72,,,274.0,,930.0,3462.0,9486.0,13491.0,2487.0,14419.0,,,74398.0,,128380.0,390738.0,286432.0,477304.0,158537.0,276218.0,
2019-09-09,,1398333.0,,854256.0,3871371.0,5423533.0,7970628.0,3843696.0,7828990.0,,,3.18,,36.77,60.65,19.0,29.13,20.38,13.75,,,242.0,,559.0,2873.0,7097.0,8323.0,2119.0,12888.0,,,74398.0,,128629.0,392194.0,287888.0,478996.0,158774.0,276939.0,
2019-09-10,,1394889.0,,854201.0,3875942.0,5470640.0,7980946.0,3841754.0,7846280.0,,,3.19,,36.83,60.8,19.03,29.19,20.39,13.79,,,175.0,,577.0,2608.0,6493.0,7688.0,1927.0,11621.0,,,74398.0,,129350.0,393898.0,288373.0,479979.0,158774.0,277922.0,
2019-09-11,,1389740.0,,854868.0,3897082.0,5430539.0,7922758.0,3818564.0,7787831.0,,,3.19,,36.93,60.96,19.07,29.25,20.51,13.83,,,234.0,,599.0,2607.0,5951.0,7348.0,1851.0,10774.0,,,74410.0,,129599.0,394632.0,288373.0,480464.0,159022.0,278893.0,
2019-09-12,,1386342.0,,858932.0,3869456.0,5467030.0,7869739.0,3823203.0,7829462.0,,,3.19,,37.13,61.37,19.14,29.34,20.57,13.9,,,221.0,,656.0,2579.0,5584.0,7160.0,1438.0,23881.0,,,74410.0,,130084.0,395852.0,289107.0,481683.0,159259.0,280112.0,
2019-09-13,,1383294.0,,855056.0,3867412.0,5541693.0,7863333.0,,7900126.0,,,3.2,,37.24,61.62,19.21,29.47,,13.97,,,264.0,,931.0,3019.0,5706.0,9085.0,,18932.0,,,74647.0,,130084.0,396822.0,290326.0,483387.0,,281568.0,
2019-09-14,,1375162.0,,853621.0,3850565.0,5519957.0,7841208.0,3814957.0,7897508.0,,,3.21,,37.38,61.82,19.28,29.55,20.64,14.01,,,343.0,,1633.0,3674.0,11663.0,19567.0,1500.0,23847.0,,,74647.0,,131055.0,398041.0,291545.0,484358.0,159259.0,282538.0,
2019-09-15,,1382378.0,,853269.0,3851618.0,5525234.0,7919401.0,3792231.0,8103536.0,,,3.21,,37.39,61.87,19.3,29.56,20.65,14.06,,,654.0,,1858.0,5052.0,15122.0,23646.0,1501.0,31162.0,,,74647.0,,131055.0,399012.0,291782.0,484843.0,159259.0,283757.0,
2019-09-16,,1377472.0,,855893.0,3833720.0,5518936.0,7963409.0,3749886.0,8189577.0,,,3.22,,37.46,62.01,19.37,29.64,20.7,14.12,,,449.0,,1669.0,4173.0,12299.0,18542.0,1029.0,24333.0,,,75132.0,,131789.0,400716.0,293237.0,486299.0,159756.0,285462.0,
2019-09-17,,1370936.0,,864198.0,3844648.0,5441956.0,7967273.0,3688020.0,8454727.0,,,3.24,,37.54,62.12,19.42,29.68,20.73,14.19,,,545.0,,873.0,4972.0,16196.0,15595.0,1257.0,22726.0,,,75617.0,,132274.0,402421.0,294705.0,486796.0,160478.0,287402.0,
2019-09-18,,1373511.0,,,3873040.0,5425916.0,,3694996.0,8410773.0,,,3.24,,,62.32,19.47,,20.77,14.23,,,524.0,,,5345.0,12056.0,,1682.0,24970.0,,,75617.0,,,404847.0,295676.0,,160963.0,288136.0,
2019-09-19,,1373689.0,,855470.0,3890719.0,,7911185.0,3677315.0,,,,3.25,,37.6,62.57,,29.8,20.78,,,,283.0,,745.0,2627.0,,11100.0,1911.0,,,,75866.0,,132274.0,407285.0,,489222.0,160963.0,,
2019-09-20,,,,857729.0,,5442390.0,7896798.0,3656839.0,8561523.0,,,,,37.75,,19.53,29.89,20.91,14.32,,,,,609.0,,9345.0,8937.0,1927.0,16175.0,,,,,133493.0,,296410.0,490678.0,161697.0,290077.0,
2019-09-21,,1360741.0,,853518.0,3951489.0,5388146.0,7877971.0,,8588269.0,,,3.27,,37.9,62.92,19.67,30.04,,14.42,,,247.0,,1200.0,3584.0,9384.0,13565.0,,17618.0,,,76102.0,,133493.0,408492.0,298823.0,492855.0,,291782.0,
2019-09-22,,1360849.0,,857317.0,3951835.0,5228077.0,7847566.0,3648327.0,8537317.0,,,3.27,,37.94,62.99,19.72,30.09,20.95,14.47,,,388.0,,1922.0,4449.0,16852.0,21290.0,1604.0,23159.0,,,76351.0,,133978.0,408741.0,299557.0,493838.0,161697.0,293001.0,
2019-09-23,,1380081.0,,854159.0,3938353.0,5232205.0,7837020.0,3649236.0,8396326.0,,,3.2800000000000002,,38.15,63.29,19.86,30.25,21.05,14.55,,,331.0,,1610.0,4257.0,14728.0,18147.0,1082.0,19973.0,,,76588.0,,134464.0,411167.0,301996.0,496028.0,162917.0,294457.0,
2019-09-24,,1377962.0,,854267.0,3913625.0,5350661.0,7888270.0,3635885.0,8566210.0,,,3.29,,38.38,63.71,19.99,30.39,21.15,14.65,,,474.0,,751.0,5939.0,16717.0,13838.0,1366.0,25745.0,,,76836.0,,134712.0,412871.0,304422.0,497981.0,163153.0,296397.0,
2019-09-25,,1375960.0,,,3930206.0,,,3614929.0,8548134.0,,,3.3,,,64.0,,,21.23,14.75,,,307.0,,,3694.0,,,2037.0,16149.0,,,76849.0,,,414377.0,,,163414.0,297890.0,
2019-09-26,,,,850783.0,,5281330.0,7901733.0,3609981.0,,,,,,38.54,,20.1,30.56,21.32,,,,,,565.0,,9274.0,9623.0,1914.0,,,,,,135210.0,,306164.0,500705.0,163663.0,,
2019-09-27,,1366247.0,,842462.0,3896279.0,5282028.0,7895137.0,,8602630.0,,,3.3,,38.67,64.47,20.2,30.65,,14.81,,,170.0,,868.0,2894.0,6264.0,8397.0,,12855.0,,,76849.0,,135447.0,416566.0,307619.0,501676.0,,298624.0,
2019-09-28,,1363123.0,,858131.0,3902980.0,5339150.0,7891262.0,3617007.0,8620256.0,,,3.31,,38.81,64.75,20.26,30.77,21.42,14.84,,,343.0,,1939.0,4152.0,15668.0,22624.0,1949.0,20666.0,,,76849.0,,135944.0,418756.0,308838.0,503629.0,164633.0,299358.0,
