DATE,recent_playtime\COH,recent_playtime\victoria,recent_playtime\warhammer,popularity\COH_x,popularity\victoria_x,popularity\warhammer_x,popularity\COH_y,popularity\victoria_y,popularity\warhammer_y,AU\coh,AU\victoria,AU\warhammer
2022-07-29,4791579.0,,8108996.0,119.18,,40.16,119.18,,40.16,1074216.0,,829388.0
2022-07-28,4784153.0,,8126627.0,119.16,,40.14,119.16,,40.14,1073619.0,,828778.0
2022-07-27,4798156.0,,8114603.0,119.13,,40.13,119.13,,40.13,1073010.0,,828467.0
2022-07-26,4786227.0,,8115640.0,119.11,,40.12,119.11,,40.12,1072599.0,,828268.0
2022-07-25,4787456.0,1190416.0,8117037.0,119.07,17.03,40.12,119.07,17.03,40.12,1071691.0,205577.0,828268.0
2022-07-24,4789004.0,,8114922.0,119.06,,40.12,119.06,,40.12,1071392.0,,828268.0
2022-07-23,4785470.0,,8125510.0,119.04,,40.12,119.04,,40.12,1071094.0,,828168.0
2022-07-22,4770299.0,,8131102.0,119.02,,40.11,119.02,,40.11,1070783.0,,827969.0
2022-07-21,4770742.0,,8113506.0,118.99,,40.1,118.99,,40.1,1070185.0,,827671.0
2022-07-20,4775514.0,,8119378.0,118.96,,40.08,118.96,,40.08,1069775.0,,827260.0
2022-07-19,4776317.0,1192747.0,8112342.0,118.94,17.01,40.07,118.94,17.01,40.07,1069165.0,205279.0,826949.0
2022-07-18,4769308.0,,8104896.0,118.92,,40.07,118.92,,40.07,1068755.0,,826949.0
2022-07-17,4774319.0,,8083333.0,118.89,,40.05,118.89,,40.05,1067959.0,,826551.0
2022-07-16,4783097.0,,8086478.0,118.86,,40.04,118.86,,40.04,1067747.0,,826352.0
2022-07-15,4779859.0,,8089483.0,118.85,,40.04,118.85,,40.04,1067436.0,,826240.0
2022-07-14,4780954.0,,8085179.0,118.83,,40.03,118.83,,40.03,1067237.0,,826140.0
2022-07-13,4782776.0,,8078360.0,118.8,,40.02,118.8,,40.02,1066441.0,,825842.0
2022-07-12,4776326.0,1184997.0,8083599.0,118.8,17.0,40.01,118.8,17.0,40.01,1066441.0,205067.0,825742.0
2022-07-11,4783023.0,,8068142.0,118.77,,40.01,118.77,,40.01,1065943.0,,825643.0
2022-07-10,4770452.0,,8051924.0,118.75,,40.0,118.75,,40.0,1065433.0,,825344.0
2022-07-09,4766510.0,,8065072.0,118.72,,39.99,118.72,,39.99,1064736.0,,825344.0
2022-07-08,4766517.0,,8068041.0,118.7,,39.99,118.7,,39.99,1064525.0,,825332.0
2022-07-07,4764455.0,,8082226.0,118.69,,39.97,118.69,,39.97,1064214.0,,824822.0
2022-07-06,4762456.0,1175782.0,8083327.0,118.64,16.96,39.95,118.64,16.96,39.95,1063094.0,204258.0,824312.0
2022-07-05,4747362.0,,8079161.0,118.61,,39.93,118.61,,39.93,1062385.0,,824013.0
2022-07-04,4764865.0,,8048035.0,118.58,,39.9,118.58,,39.9,1061962.0,,823391.0
2022-07-03,4768788.0,,8044147.0,118.55,,39.9,118.55,,39.9,1061365.0,,823204.0
2022-07-02,4768920.0,,8047578.0,118.52,,39.87,118.52,,39.87,1060942.0,,822483.0
2022-07-01,4754129.0,,8079111.0,118.5,,39.86,118.5,,39.86,1060643.0,,822271.0
2022-06-30,4752409.0,1154620.0,8058256.0,118.46,16.92,39.82,118.46,16.92,39.82,1059834.0,203450.0,821263.0
2022-06-29,4750782.0,,8070372.0,118.41,,39.8,118.41,,39.8,1058715.0,,820753.0
2022-06-28,4735484.0,,8069523.0,118.35,,39.78,118.35,,39.78,1057197.0,,820343.0
2022-06-27,4723377.0,,8074260.0,118.3,,39.77,118.3,,39.77,1056164.0,,820019.0
2022-06-26,4716462.0,,8072342.0,118.26,,39.75,118.26,,39.75,1055157.0,,819621.0
2022-06-25,4711768.0,,8072435.0,118.23,,39.73,118.23,,39.73,1054447.0,,819223.0
2022-06-24,4703672.0,1145149.0,,118.2,16.87,,118.2,16.87,,1054024.0,202417.0,
2022-06-23,4708759.0,,,117.95,,,117.95,,,1051536.0,,
2022-06-22,4688733.0,,,117.92,,,117.92,,,1051026.0,,
2022-06-21,4676620.0,,,117.85,,,117.85,,,1050043.0,,
2022-06-20,4668588.0,,,117.82,,,117.82,,,1049235.0,,
2022-06-19,4674393.0,,8094180.0,117.81,,39.59,117.81,,39.59,1049036.0,,816573.0
2022-06-18,4672329.0,,8094523.0,117.76,,39.59,117.76,,39.59,1047928.0,,816573.0
2022-06-17,4681734.0,1144339.0,8092621.0,117.72,16.82,39.58,117.72,16.82,39.58,1047207.0,201422.0,816461.0
2022-06-16,4687562.0,,8088918.0,117.69,,39.57,117.69,,39.57,1046498.0,,816262.0
2022-06-15,4690257.0,,8087187.0,117.66,,39.56,117.66,,39.56,1045876.0,,815951.0
2022-06-14,4680927.0,,8069520.0,117.63,,39.54,117.63,,39.54,1045278.0,,815541.0
2022-06-13,4675976.0,,8059730.0,117.57,,39.53,117.57,,39.53,1044582.0,,815192.0
2022-06-12,4678281.0,,8064607.0,117.54,,39.52,117.54,,39.52,1043773.0,,815093.0
2022-06-11,4682801.0,1158375.0,8048206.0,117.52,16.79,39.5,117.52,16.79,39.5,1043474.0,200775.0,814496.0
2022-06-10,4679008.0,,,117.5,,,117.5,,,1043176.0,,
2022-06-09,4676237.0,,,117.48,,,117.48,,,1042778.0,,
2022-06-08,4683304.0,,,117.46,,,117.46,,,1042479.0,,
2022-06-07,4679506.0,,,117.45,,,117.45,,,1042280.0,,
2022-06-06,4667765.0,,,117.42,,,117.42,,,1041932.0,,
2022-06-05,4668019.0,,8051501.0,117.41,,39.35,117.41,,39.35,1041633.0,,810850.0
2022-06-04,4669872.0,1157582.0,8051041.0,117.38,16.75,39.34,117.38,16.75,39.34,1041135.0,199867.0,810539.0
2022-06-03,4666134.0,,8069176.0,117.35,,39.32,117.35,,39.32,1040327.0,,810141.0
2022-06-02,4646706.0,,,117.32,,,117.32,,,1039829.0,,
2022-06-01,4636957.0,,,117.3,,,117.3,,,1039518.0,,
2022-05-31,4639382.0,,,117.28,,,117.28,,,1039008.0,,
2022-05-30,4644169.0,,,117.25,,,117.25,,,1038510.0,,
2022-05-29,4640094.0,1146648.0,,117.23,16.73,,117.23,16.73,,1038199.0,199257.0,
2022-05-28,4638548.0,,8061931.0,117.2,,39.25,117.2,,39.25,1037714.0,,808623.0
2022-05-27,4658115.0,,,117.18,,,117.18,,,1037503.0,,
2022-05-26,4654114.0,,,117.16,,,117.16,,,1037105.0,,
2022-05-25,4656365.0,,,117.13,,,117.13,,,1036296.0,,
2022-05-24,4656277.0,,,117.1,,,117.1,,,1035985.0,,
2022-05-23,4657865.0,1153695.0,,117.09,16.69,,117.09,16.69,,1035674.0,198548.0,
2022-05-22,4659495.0,,,117.07,,,117.07,,,1035375.0,,
2022-05-21,4659815.0,,8069577.0,117.03,,39.2,117.03,,39.2,1034567.0,,807305.0
2022-05-20,4651603.0,,,116.99,,,116.99,,,1033857.0,,
2022-05-19,4637639.0,,,116.94,,,116.94,,,1032651.0,,
2022-05-18,4629342.0,,,116.92,,,116.92,,,1032141.0,,
2022-05-17,4627939.0,,,116.88,,,116.88,,,1031307.0,,
2022-05-16,4626073.0,,,116.83,,,116.83,,,1030001.0,,
2022-05-15,4620369.0,,,116.81,,,116.81,,,1029491.0,,
2022-05-14,4610415.0,1127869.0,,116.79,16.65,,116.79,16.65,,1028993.0,197739.0,
2022-05-13,4608297.0,,,116.74,,,116.74,,,1027575.0,,
2022-05-12,4608404.0,,8107996.0,116.7,,39.13,116.7,,39.13,1026766.0,,805762.0
2022-05-11,4598425.0,,,116.67,,,116.67,,,1026044.0,,
2022-05-10,4590932.0,,,116.62,,,116.62,,,1024937.0,,
2022-05-09,4595103.0,,,116.6,,,116.6,,,1024340.0,,
2022-05-08,4599893.0,,,116.57,,,116.57,,,1023929.0,,
2022-05-07,4595173.0,,,116.55,,,116.55,,,1023531.0,,
2022-05-06,4585932.0,,,116.5,,,116.5,,,1022324.0,,
2022-05-05,4580721.0,1137575.0,,116.46,16.6,,116.46,16.6,,1021416.0,196731.0,
2022-05-04,4576497.0,,,116.46,,,116.46,,,1021429.0,,
2022-05-03,4582014.0,,8133390.0,116.41,,39.04,116.41,,39.04,1021143.0,,803684.0
2022-05-02,4584148.0,,,116.39,,,116.39,,,1020881.0,,
2022-05-01,4582292.0,,,116.36,,,116.36,,,1020073.0,,
2022-04-30,4575821.0,,,116.32,,,116.32,,,1019264.0,,
2022-04-29,4576539.0,,,116.31,,,116.31,,,1019065.0,,
2022-04-28,4571108.0,,,116.28,,,116.28,,,1018729.0,,
2022-04-27,4568739.0,1122728.0,,116.26,16.56,,116.26,16.56,,1018318.0,195786.0,
2022-04-26,4577113.0,,,116.23,,,116.23,,,1017945.0,,
2022-04-25,4569816.0,,8115248.0,116.21,,38.95,116.21,,38.95,1017448.0,,801731.0
2022-04-24,4572553.0,,,116.18,,,116.18,,,1016838.0,,
2022-04-23,4571638.0,,,116.17,,,116.17,,,1016738.0,,
2022-04-22,4567101.0,,,116.16,,,116.16,,,1016539.0,,
2022-04-21,4550398.0,,,116.13,,,116.13,,,1015930.0,,
2022-04-20,4549469.0,,,116.11,,,116.11,,,1015532.0,,
2022-04-19,4550907.0,1142219.0,,116.08,16.52,,116.08,16.52,,1015022.0,194865.0,
2022-04-18,4584868.0,,,116.07,,,116.07,,,1015009.0,,
2022-04-17,4579791.0,,8114580.0,116.05,,38.88,116.05,,38.88,1014611.0,,799703.0
2022-04-16,4583106.0,,,116.03,,,116.03,,,1014101.0,,
2022-04-15,4594616.0,,,116.01,,,116.01,,,1013802.0,,
2022-04-14,4591842.0,,,115.98,,,115.98,,,1013392.0,,
2022-04-13,4577599.0,,,115.96,,,115.96,,,1013193.0,,
2022-04-12,4583529.0,,,115.94,,,115.94,,,1012981.0,,
2022-04-11,4593861.0,1167434.0,,115.93,16.47,,115.93,16.47,,1012782.0,193758.0,
2022-04-10,4584976.0,,,115.92,,,115.92,,,1012683.0,,
2022-04-09,4586625.0,,8187948.0,115.88,,38.81,115.88,,38.81,1011675.0,,798185.0
2022-04-08,4583652.0,,,115.87,,,115.87,,,1011476.0,,
2022-04-07,4559434.0,,,115.83,,,115.83,,,1010568.0,,
2022-04-06,4555014.0,,,115.81,,,115.81,,,1010169.0,,
2022-04-05,4557632.0,,,115.78,,,115.78,,,1009759.0,,
2022-04-04,4577794.0,,,115.77,,,115.77,,,1009386.0,,
2022-04-03,4582114.0,1158817.0,,115.77,16.42,,115.77,16.42,,1009448.0,192738.0,
2022-04-02,4604834.0,,8189211.0,115.74,,38.79,115.74,,38.79,1008950.0,,797849.0
2022-04-01,4601448.0,,,115.71,,,115.71,,,1009025.0,,
2022-03-31,4602531.0,,,115.72,,,115.72,,,1008826.0,,
2022-03-30,4584726.0,,,115.7,,,115.7,,,1008478.0,,
2022-03-29,4581644.0,1143937.0,,115.71,16.4,,115.71,16.4,,1008415.0,192128.0,
2022-03-28,4582268.0,,8191848.0,115.7,,38.81,115.7,,38.81,1008440.0,,798459.0
2022-03-27,4584101.0,,,115.69,,,115.69,,,1008316.0,,
2022-03-26,4585827.0,1139930.0,,115.68,16.4,,115.68,16.4,,1008142.0,191879.0,
2022-03-25,4579980.0,,8216008.0,115.67,,38.81,115.67,,38.81,1008229.0,,798571.0
2022-03-24,4581336.0,,,115.66,,,115.66,,,1008129.0,,
2022-03-23,4572385.0,,,115.63,,,115.63,,,1007855.0,,
2022-03-22,4564510.0,,,115.62,,,115.62,,,1007930.0,,
2022-03-21,4569617.0,,,115.61,,,115.61,,,1007719.0,,
2022-03-20,4562954.0,1123954.0,,115.59,16.39,,115.59,16.39,,1007383.0,191432.0,
2022-03-19,4560283.0,,8223404.0,115.57,,38.84,115.57,,38.84,1006649.0,,799541.0
2022-03-18,4548641.0,,,115.57,,,115.57,,,1006636.0,,
2022-03-17,4549766.0,,,115.54,,,115.54,,,1006387.0,,
2022-03-16,4551094.0,,,115.53,,,115.53,,,1006076.0,,
2022-03-15,4550596.0,,,115.5,,,115.5,,,1005691.0,,
2022-03-14,4528199.0,1110404.0,,115.49,16.37,,115.49,16.37,,1005653.0,190810.0,
2022-03-13,4524865.0,,8279682.0,115.47,,38.82,115.47,,38.82,1005205.0,,799628.0
2022-03-12,4522305.0,,8277767.0,115.43,,38.83,115.43,,38.83,1004223.0,,799678.0
2022-03-11,4513403.0,,8279912.0,115.43,,38.83,115.43,,38.83,1004347.0,,799790.0
2022-03-10,4518097.0,,8281772.0,115.42,,38.84,115.42,,38.84,1004048.0,,800026.0
2022-03-09,4507461.0,,8284760.0,115.41,,38.83,115.41,,38.83,1003949.0,,800039.0
2022-03-08,4547699.0,1130007.0,8281411.0,115.4,16.37,38.83,115.4,16.37,38.83,1003464.0,190561.0,800101.0
2022-03-07,4542579.0,,8275786.0,115.38,,38.83,115.38,,38.83,1003003.0,,800064.0
2022-03-06,4545171.0,,8274792.0,115.37,,38.84,115.37,,38.84,1002692.0,,800188.0
2022-03-05,4538341.0,,8279425.0,115.31,,38.83,115.31,,38.83,1001486.0,,800226.0
2022-03-04,4528268.0,1159664.0,8292847.0,115.31,16.36,38.84,115.31,16.36,38.84,1001523.0,190387.0,800300.0
2022-03-03,4525813.0,1158985.0,8295523.0,115.3,16.36,38.83,115.3,16.36,38.83,1001175.0,190411.0,800362.0
2022-03-02,4520906.0,1161328.0,8304814.0,115.29,16.36,38.83,115.29,16.36,38.83,1000776.0,190387.0,800275.0
2022-03-01,4509207.0,1168596.0,8301014.0,115.29,16.36,38.83,115.29,16.36,38.83,1000739.0,190250.0,800499.0
2022-02-28,4514648.0,1168836.0,8305087.0,115.15,16.35,38.79,115.15,16.35,38.79,999968.0,190187.0,799902.0
2022-02-27,4531581.0,1180482.0,8330337.0,114.98,16.33,38.73,114.98,16.33,38.73,999445.0,190150.0,799168.0
2022-02-26,4527349.0,1189017.0,8340735.0,114.92,16.33,38.72,114.92,16.33,38.72,999333.0,190088.0,799230.0
2022-02-25,4526502.0,1187157.0,8369090.0,114.78,16.32,38.69,114.78,16.32,38.69,998736.0,190063.0,798757.0
2022-02-24,4529760.0,1187348.0,8373359.0,114.73,16.31,38.67,114.73,16.31,38.67,998475.0,190150.0,798422.0
2022-02-23,4526516.0,1190819.0,8392577.0,114.62,16.3,38.64,114.62,16.3,38.64,998388.0,190187.0,798061.0
2022-02-22,4527709.0,1192977.0,8404465.0,114.56,16.29,38.63,114.56,16.29,38.63,998102.0,190063.0,797924.0
2022-02-21,4532112.0,1198311.0,8411622.0,114.4,16.28,38.6,114.4,16.28,38.6,997193.0,190113.0,797563.0
2022-02-20,4539646.0,1209644.0,8411208.0,114.34,16.28,38.54,114.34,16.28,38.54,996994.0,190187.0,796468.0
2022-02-19,4550597.0,1205177.0,8414585.0,114.21,16.28,38.52,114.21,16.28,38.52,997007.0,190225.0,796108.0
2022-02-18,4558302.0,1208266.0,8461007.0,114.09,16.27,38.46,114.09,16.27,38.46,996721.0,190212.0,795137.0
2022-02-17,4563979.0,1210970.0,8469099.0,114.03,16.26,38.44,114.03,16.26,38.44,996733.0,190038.0,794677.0
2022-02-16,4577794.0,1198274.0,8478360.0,113.9,16.22,38.39,113.9,16.22,38.39,996484.0,189304.0,793657.0
2022-02-15,4580186.0,1205073.0,8487308.0,113.86,16.22,38.37,113.86,16.22,38.37,996472.0,189379.0,793507.0
2022-02-14,4582538.0,1205276.0,8495196.0,113.75,16.22,38.32,113.75,16.22,38.32,996422.0,189416.0,792325.0
2022-02-13,4587661.0,1193237.0,8509374.0,113.68,16.2,38.3,113.68,16.2,38.3,996123.0,189192.0,792077.0
2022-02-12,4600279.0,1194044.0,8527651.0,113.54,16.2,38.26,113.54,16.2,38.26,996260.0,189030.0,791728.0
2022-02-11,4602764.0,1196604.0,8501375.0,113.42,16.17,38.22,113.42,16.17,38.22,996484.0,188806.0,791243.0
2022-02-10,4607876.0,1193503.0,8507751.0,113.34,16.17,38.21,113.34,16.17,38.21,996385.0,188844.0,791206.0
2022-02-09,4613511.0,1193486.0,8527057.0,113.21,16.15,38.17,113.21,16.15,38.17,996173.0,188719.0,790708.0
2022-02-08,4616319.0,1185139.0,8509981.0,113.16,16.15,38.14,113.16,16.15,38.14,996186.0,188794.0,790335.0
2022-02-07,4624917.0,1187418.0,8510469.0,113.03,16.15,38.13,113.03,16.15,38.13,995788.0,188844.0,790086.0
2022-02-06,4632925.0,1189566.0,8508042.0,112.92,16.14,38.08,112.92,16.14,38.08,995663.0,188819.0,789153.0
2022-02-05,4639445.0,1189026.0,8511135.0,112.79,16.11,38.02,112.79,16.11,38.02,994929.0,188471.0,788046.0
2022-02-04,4644186.0,1185960.0,8497410.0,112.73,16.1,37.98,112.73,16.1,37.98,994817.0,188346.0,787262.0
2022-02-03,4643339.0,1192668.0,8472844.0,112.63,16.09,37.94,112.63,16.09,37.94,994456.0,188209.0,786416.0
2022-02-02,4649090.0,1190660.0,8458129.0,112.53,16.09,37.92,112.53,16.09,37.92,994096.0,188234.0,786291.0
2022-02-01,4660451.0,1188540.0,8435485.0,112.45,16.09,37.87,112.45,16.09,37.87,993946.0,188197.0,785445.0
2022-01-31,4663137.0,1183478.0,8421053.0,112.37,16.08,37.82,112.37,16.08,37.82,993673.0,188160.0,784276.0
2022-01-30,4670402.0,1176661.0,8402072.0,112.26,16.06,37.77,112.26,16.06,37.77,993461.0,188023.0,783505.0
2022-01-29,4678254.0,1181918.0,8380494.0,112.15,16.05,37.74,112.15,16.05,37.74,993150.0,187774.0,783144.0
2022-01-28,4689523.0,1183886.0,8367326.0,112.06,16.04,37.7,112.06,16.04,37.7,993287.0,187737.0,782671.0
2022-01-27,4689397.0,1183189.0,8351334.0,111.99,16.03,37.65,111.99,16.03,37.65,993063.0,187712.0,781564.0
2022-01-26,4698863.0,1180253.0,8353397.0,111.86,16.03,37.62,111.86,16.03,37.62,992889.0,187774.0,781415.0
2022-01-25,4706485.0,1177546.0,8366468.0,111.77,16.02,37.58,111.77,16.02,37.58,992652.0,187724.0,780593.0
2022-01-24,4697597.0,1166392.0,8353739.0,111.64,16.0,37.52,111.64,16.0,37.52,992254.0,187488.0,779262.0
2022-01-23,4700822.0,1165166.0,8382932.0,111.53,15.99,37.46,111.53,15.99,37.46,991744.0,187139.0,778205.0
2022-01-22,4700853.0,1171984.0,8395390.0,111.34,15.96,37.41,111.34,15.96,37.41,990562.0,186592.0,777234.0
2022-01-21,4701719.0,,8405417.0,111.29,,37.41,111.29,,37.41,990139.0,,777284.0
2022-01-19,4696961.0,1167987.0,8394435.0,111.29,15.95,37.42,111.29,15.95,37.42,990052.0,186418.0,777608.0
2022-01-18,4696990.0,1166710.0,8398277.0,111.23,15.93,37.4,111.23,15.93,37.4,989679.0,186007.0,777346.0
2022-01-17,4694276.0,1166593.0,8402211.0,111.11,15.92,37.36,111.11,15.92,37.36,989530.0,185957.0,776898.0
2022-01-16,4697919.0,1161806.0,8397167.0,110.99,15.91,37.32,110.99,15.91,37.32,989132.0,185721.0,776127.0
2022-01-15,4703886.0,1155178.0,8416051.0,110.83,15.89,37.26,110.83,15.89,37.26,988808.0,185373.0,775107.0
2022-01-14,4699539.0,1152691.0,8415686.0,110.81,15.88,37.26,110.81,15.88,37.26,988833.0,185136.0,775020.0
2022-01-13,4695958.0,1146568.0,8402945.0,110.81,15.88,37.26,110.81,15.88,37.26,988758.0,185087.0,775107.0
2022-01-12,4689638.0,1141838.0,8380236.0,110.8,15.88,37.26,110.8,15.88,37.26,988771.0,185037.0,775169.0
2022-01-11,4684910.0,1128014.0,8400616.0,110.76,15.88,37.25,110.76,15.88,37.25,987887.0,185012.0,774970.0
2022-01-10,4688440.0,1125731.0,8374052.0,110.75,15.88,37.26,110.75,15.88,37.26,987999.0,184875.0,775256.0
2022-01-09,4692017.0,1124816.0,8365806.0,110.75,15.88,37.25,110.75,15.88,37.25,987726.0,184912.0,774933.0
2022-01-08,4687166.0,1124725.0,8339118.0,110.74,15.88,37.23,110.74,15.88,37.23,987539.0,184888.0,774360.0
2022-01-07,4679641.0,1132972.0,8332121.0,110.73,15.87,37.23,110.73,15.87,37.23,987303.0,184440.0,774460.0
2022-01-06,4675048.0,1135082.0,8328927.0,110.73,15.87,37.22,110.73,15.87,37.22,987017.0,184502.0,774236.0
2022-01-05,4673190.0,1133810.0,8310795.0,110.71,15.87,37.19,110.71,15.87,37.19,986581.0,184477.0,773514.0
2022-01-04,4669962.0,1134073.0,8310005.0,110.71,15.86,37.18,110.71,15.86,37.18,986556.0,184141.0,773203.0
2022-01-03,4664650.0,1132790.0,8289918.0,110.69,15.86,37.16,110.69,15.86,37.16,986270.0,184104.0,772457.0
2022-01-02,4664021.0,1133535.0,8263826.0,110.68,15.86,37.14,110.68,15.86,37.14,986108.0,184066.0,771997.0
2022-01-01,4664748.0,1131789.0,8244087.0,110.67,15.86,37.13,110.67,15.86,37.13,985785.0,184141.0,771798.0
2021-12-31,4659258.0,1131339.0,8242635.0,110.65,15.86,37.1,110.65,15.86,37.1,985337.0,184315.0,771275.0
2021-12-30,4658730.0,1129996.0,8218790.0,110.62,15.86,37.09,110.62,15.86,37.09,984329.0,184178.0,770927.0
2021-12-29,4647105.0,1129949.0,8202077.0,110.62,15.86,37.09,110.62,15.86,37.09,984304.0,184054.0,770715.0
2021-12-28,4647281.0,1131540.0,8214155.0,110.6,15.85,37.04,110.6,15.85,37.04,984080.0,184017.0,769571.0
2021-12-27,4639137.0,1131076.0,8198897.0,110.6,15.84,37.02,110.6,15.84,37.02,984068.0,183768.0,769260.0
2021-12-26,4646666.0,1133412.0,8191038.0,110.59,15.84,36.99,110.59,15.84,36.99,983857.0,183643.0,768737.0
2021-12-25,4641621.0,1128051.0,8195249.0,110.58,15.84,36.97,110.58,15.84,36.97,983695.0,183718.0,768202.0
2021-12-24,4636406.0,1120107.0,8196064.0,110.58,15.83,36.96,110.58,15.83,36.96,983682.0,183469.0,767991.0
2021-12-23,4621688.0,1120364.0,8191407.0,110.58,15.83,36.95,110.58,15.83,36.95,983558.0,183444.0,767991.0
2021-12-22,4624957.0,,8172439.0,110.6,,36.96,110.6,,36.96,983844.0,,768177.0
2021-12-21,4631907.0,,8179488.0,110.58,,36.96,110.58,,36.96,983881.0,,768252.0
2021-12-20,4629053.0,,8179399.0,110.58,,36.95,110.58,,36.95,983844.0,,767816.0
2021-12-19,4628272.0,,8181771.0,110.57,,36.94,110.57,,36.94,983832.0,,767505.0
2021-12-18,4609508.0,1112363.0,8180639.0,110.57,15.81,36.94,110.57,15.81,36.94,983483.0,182860.0,767393.0
2021-12-17,4608523.0,1116775.0,8196084.0,110.57,15.81,36.94,110.57,15.81,36.94,983483.0,182835.0,767505.0
2021-12-16,4609866.0,1118985.0,8222371.0,110.57,15.82,36.94,110.57,15.82,36.94,983757.0,182909.0,767704.0
2021-12-15,4623597.0,1121158.0,8216857.0,110.57,15.81,36.93,110.57,15.81,36.93,983844.0,182773.0,767393.0
2021-12-14,4617952.0,1122829.0,8253027.0,110.57,15.81,36.92,110.57,15.81,36.92,984255.0,182748.0,767182.0
2021-12-13,4625921.0,1119472.0,8261670.0,110.55,15.81,36.92,110.55,15.81,36.92,984205.0,182810.0,767257.0
2021-12-12,4625146.0,1115499.0,8250638.0,110.55,15.81,36.92,110.55,15.81,36.92,984105.0,182673.0,767157.0
2021-12-11,4645726.0,1122948.0,8259676.0,110.55,15.81,36.93,110.55,15.81,36.93,984192.0,182748.0,767369.0
2021-12-10,4645106.0,1121503.0,8261162.0,110.54,15.81,36.91,110.54,15.81,36.91,983919.0,182611.0,766921.0
2021-12-09,4651444.0,1120299.0,8261533.0,110.54,15.81,36.9,110.54,15.81,36.9,984217.0,182474.0,766709.0
2021-12-08,4648452.0,1125860.0,8255791.0,110.53,15.81,36.9,110.53,15.81,36.9,984304.0,182449.0,766921.0
2021-12-07,4650668.0,1133380.0,8242822.0,110.54,15.8,36.89,110.54,15.8,36.89,984466.0,182412.0,766473.0
2021-12-06,4655209.0,1131721.0,8239929.0,110.52,15.8,36.88,110.52,15.8,36.88,984255.0,182275.0,766498.0
2021-12-05,4650657.0,1128948.0,8231682.0,110.54,15.8,36.88,110.54,15.8,36.88,984516.0,182250.0,766361.0
2021-12-04,4649246.0,1123694.0,8202081.0,110.52,15.8,36.89,110.52,15.8,36.89,984093.0,182113.0,766473.0
2021-12-03,4656276.0,1121879.0,8223127.0,110.48,15.8,36.88,110.48,15.8,36.88,983620.0,181964.0,766423.0
2021-12-02,4677675.0,1121985.0,8215271.0,110.48,15.8,36.86,110.48,15.8,36.86,983707.0,181927.0,766025.0
2021-12-01,4677379.0,,8213106.0,110.48,,36.85,110.48,,36.85,983769.0,,765664.0
2021-11-30,4676341.0,,8211092.0,110.49,,36.81,110.49,,36.81,984168.0,,764831.0
2021-11-29,4682438.0,,8204282.0,110.46,,36.81,110.46,,36.81,983782.0,,764582.0
2021-11-28,4672278.0,,8202616.0,110.44,,36.78,110.44,,36.78,983458.0,,764059.0
2021-11-27,4667934.0,1117429.0,8201233.0,110.44,15.78,36.76,110.44,15.78,36.76,983322.0,181354.0,763512.0
2021-11-26,4672954.0,1117989.0,8213949.0,110.43,15.78,36.74,110.43,15.78,36.74,983098.0,181416.0,762989.0
2021-11-25,4659770.0,1115933.0,8261186.0,110.42,15.78,36.75,110.42,15.78,36.75,982625.0,181379.0,763076.0
2021-11-24,4662246.0,1119061.0,8255340.0,110.41,15.78,36.75,110.41,15.78,36.75,982500.0,181454.0,763375.0
2021-11-23,4689046.0,1113449.0,8280785.0,110.43,15.78,36.75,110.43,15.78,36.75,982799.0,181317.0,763387.0
2021-11-22,4688227.0,1114354.0,8277818.0,110.41,15.78,36.75,110.41,15.78,36.75,982550.0,181292.0,763362.0
2021-11-21,4680076.0,1110983.0,8280803.0,110.4,15.78,36.74,110.4,15.78,36.74,982612.0,181230.0,762939.0
2021-11-20,4673282.0,1110195.0,8299189.0,110.39,15.78,36.73,110.39,15.78,36.73,982351.0,181193.0,762815.0
2021-11-19,4661275.0,1108968.0,8283934.0,110.35,15.77,36.73,110.35,15.77,36.73,981978.0,181031.0,762691.0
2021-11-18,4663211.0,1103755.0,8301506.0,110.35,15.76,36.72,110.35,15.76,36.72,982077.0,180794.0,762380.0
2021-11-17,4668884.0,1104401.0,8316960.0,110.35,15.76,36.71,110.35,15.76,36.71,982140.0,180857.0,762355.0
2021-11-16,4671813.0,1102992.0,8316839.0,110.34,15.76,36.71,110.34,15.76,36.71,982015.0,180620.0,762243.0
2021-11-15,4672040.0,1094508.0,8326134.0,110.32,15.76,36.7,110.32,15.76,36.7,981754.0,180583.0,762143.0
2021-11-14,4670030.0,1092416.0,8311159.0,110.3,15.76,36.7,110.3,15.76,36.7,981555.0,180658.0,762131.0
2021-11-13,4668295.0,1086225.0,8299521.0,110.31,15.77,36.69,110.31,15.77,36.69,981580.0,180720.0,762081.0
2021-11-12,4682654.0,1082742.0,8269869.0,110.29,15.75,36.7,110.29,15.75,36.7,981455.0,180371.0,762392.0
2021-11-11,4683422.0,1078292.0,8257142.0,110.28,15.75,36.69,110.28,15.75,36.69,980995.0,180334.0,762380.0
2021-11-10,4685153.0,1081660.0,8282769.0,110.26,15.74,36.68,110.26,15.74,36.68,980808.0,179973.0,762205.0
2021-11-09,4680448.0,1077464.0,8284093.0,110.25,15.74,36.67,110.25,15.74,36.67,980821.0,179824.0,762044.0
2021-11-08,4691586.0,1077523.0,8269426.0,110.25,15.73,36.66,110.25,15.73,36.66,981020.0,179575.0,761845.0
2021-11-07,4698653.0,1088733.0,8259967.0,110.24,15.72,36.65,110.24,15.72,36.65,980858.0,179438.0,761608.0
